"","pathway","pval","padj","HMDPval","NES","size"
"1","MACRO_IMMUNE/MACRO_STRESS",0.1217848791894,0.476893835302739,0.352402968192096,-1.37522409166453,609
"2","IMMUNE",0.707767944936087,0.924920286966919,0.999999999876226,-0.766051086485837,105
"3","IMMUNE/ISR",0.0692707331152588,0.416706916537867,0.130148690410232,-1.78477138295855,198
"4","IMMUNE/ISR/RAAS",0.069217458181119,0.416706916537867,0.129987036414612,-1.78312581252909,199
"5","IMMUNE/ISR/PANOPTOSIS",0.0657618046262665,0.416706916537867,0.119756266151775,-1.77697371003642,211
"6","IMMUNE/ISR/PANOPTOSIS/SENESCENCE",0.0818003913894325,0.416706916537867,0.17162354081537,-1.4756760822458,535
"7","IMMUNE/ISR/PANOPTOSIS/SENESCENCE/RAAS",0.0829908005480525,0.416706916537867,0.175932962782312,-1.4744915442709,536
"8","PANOPTOSIS/SENESCENCE",0.43243769470405,0.892060479534383,0.999966647326574,-0.934614793008809,378
"9","STRESS_ISR/UPR",0.066271018793274,0.416706916537867,0.121232584324648,-1.85256506475018,107
"10","STRESS_UPR/Mitophagy/ROS",0.0457606973058637,0.416706916537867,0.0696787143747878,-2.00868159201029,83
"11","STRESS_ISR/UPR/Mitophagy/ROS",0.0792212798766384,0.416706916537867,0.162510778108757,-1.77815236151943,146
"12","STRESS_UPR/Mitophagy/ROS/RAAS",0.0465992464802697,0.416706916537867,0.0714901077800523,-2.00747021104356,84
"13","STRESS_ISR/UPR/Mitophagy/ROS/RAAS",0.0788813886210222,0.416706916537867,0.161332534673312,-1.77789696468567,147
"14","MACRO_OXPHOS/MACRO_METABOLISM/MACRO_HIF1a/mTOR",0.374437627811861,0.892060479534383,0.999525606733437,1.06550073638397,728
"15","OXPHOS",0.846490314517809,0.97138232813519,0.999999999999451,0.681521264548518,247
"16","OXPHOS+TCA",0.992298084929226,0.992298084929226,0.999999999999996,0.572040296402306,263
"17","OXPHOS+TCA+ECM",0.176350245499182,0.602171569997206,0.67015483876751,1.31928931044208,549
"18","HIF1a/mTOR/GLYCO",0.333978328173375,0.843342308636124,0.997294550606494,-1.00629552645002,237
"19","METABOLISM",0.41320293398533,0.892060479534383,0.999918433381657,0.924133528516412,87
"20","METABOLISM+HIF1a/mTOR/GLYCO",0.333978328173375,0.843342308636124,0.997294550606494,-1.00629552645002,237
"21","INDUCED",0.418519234486758,0.892060479534383,0.999936230030666,-0.936885437419023,346
"22","INHIBITED",0.913519859127372,0.98513986013986,0.999999999999948,-0.691851486935875,475
"23","EXTRACELLULAR MATRIX",0.0938464704671743,0.416706916537867,0.218299516644938,1.61798236252607,286
"24","Mitochondrial Innate Immune",0.0317014446227929,0.416706916537867,0.042572507241192,-1.40876611234083,2
"25","mtDNA",0.0317014446227929,0.416706916537867,0.042572507241192,-1.40876611234083,2
"26","mtdsRNA",0.0317014446227929,0.416706916537867,0.042572507241192,-1.40876611234083,2
"27","Innate Immune",0.77532414910859,0.944248162803844,0.999999999991905,0.722976551900696,69
"28","Innate Immune_ Canonical",0.776867963152508,0.944248162803844,0.999999999992379,-0.732175953905589,26
"29","Innate Immune_ Non-Canonical",0.782377049180328,0.944248162803844,0.999999999993851,-0.729548711544813,22
"30","Innate Immune_ Inflammation",0.331978319783198,0.843342308636124,0.997061639816168,1.08560743966343,18
"31","Innate Immune_ Antigen Presentation",0.900343642611684,0.984750859106529,0.999999999999919,0.610489450986989,5
"32","Adaptive Immune",0.591762568140521,0.924920286966919,0.999999980512504,0.826684956043279,56
"33","Adaptive Immune_ Antigen Presentation",0.055414551607445,0.416706916537867,0.0919972330544408,-1.54416722530968,7
"34","Adaptive Immune_ Cytokines",0.390361952861953,0.892060479534383,0.999767891894487,-1.05871964000482,11
"35","Adaptive Immune_ Interleukins",0.0367354667676576,0.416706916537867,0.0516001397145268,1.6138581321057,9
"36","Adaptive Immune_ Surface Marker/Receptor Signaling",0.735589218965178,0.924920286966919,0.999999999960555,0.76612750712541,29
"37","mtDNA/dsRNA Release",0.647989066770793,0.924920286966919,0.999999998412974,0.830253746078994,22
"38","mtDNA/dsRNA Release_ mtPTP co-factor/activator",0.449381761978362,0.892060479534383,0.99998493248796,0.996557722113222,13
"39","mtDNA/dsRNA Release_ BAX-BAK Hyrniation",0.711677367576244,0.924920286966919,0.99999999989478,-0.860765121788346,2
"40","mtDNA/dsRNA Release_ Mitochondrial-derived vesicles",0.984641638225256,0.991725391018243,0.999999999999995,0.458733697516346,7
"41","mtDNA/dsRNA Innate Immune",0.675789897363655,0.924920286966919,0.999999999522981,-0.798037746626428,42
"42","mtDNA/dsRNA Innate Immune_ Release mtDNA/dsRNA",0.735936188077246,0.924920286966919,0.999999999961107,-0.750844951731207,5
"43","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA",0.106051154086089,0.436681222707424,0.272585389358335,-1.4446805736243,14
"44","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_ cGAS-STING",0.671522650169627,0.924920286966919,0.999999999427317,-0.888234744943679,1
"45","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_  NFKB-Signaling",0.560453400503778,0.924920286966919,0.99999991812534,-0.928795750495238,5
"46","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_  ZBP1 activator",0.668991630131527,0.924920286966919,0.999999999361551,0.895031265828273,2
"47","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_  ZBP1 repressor",0.812654575432811,0.953146468810113,0.999999999998072,-0.693872901398024,3
"48","mtDNA/dsRNA Innate Immune_ Activated by mtDNA",0.100927854572998,0.428178776976353,0.248945812389927,1.40019795529149,9
"49","mtDNA/dsRNA Innate Immune_ Activated by mtDNA_ Toll Like Receptor",0.462582318898423,0.892060479534383,0.999991908997012,-1.02771304107199,1
"50","mtDNA/dsRNA Innate Immune_ Activated by mtDNA_ Inflammasome",0.0819022457067371,0.416706916537867,0.171989700675206,1.4318100850363,8
"51","mtDNA/dsRNA Innate Immune_ Activated by mtdsRNA",0.298671288272675,0.836279607163489,0.9890670782217,1.13760777897401,14
"52","mtDNA/dsRNA Innate Immune_ Activated by mtdsRNA_ Toll Like Receptor",0.809791332263242,0.953146468810113,0.999999999997851,-0.72725596501802,2
"53","mtDNA/dsRNA Innate Immune_ Activated by mtdsRNA_ MAVS singlesome",0.0867982372101935,0.416706916537867,0.190159544280724,1.43368842126498,12
"54","ISR",0.0361660079051383,0.416706916537867,0.0505425818762613,-2.09436606280573,70
"55","ISR_ Sensor/Initiator",0.870374242107464,0.972449908925319,0.999999999999768,-0.645761531359941,12
"56","ISR_ Regulator",0.477889542607705,0.892060479534383,0.999996071584166,1.00405041822989,6
"57","ISR_ Regulator_ ISR Activator",0.500776699029126,0.92248339294839,0.99999866630161,1.01719011400562,3
"58","ISR_ Regulator_ ISR Inhibitor",0.94252427184466,0.991507987432183,0.999999999999981,0.554747330178174,3
"59","ISR_ Target-Gene",0.0313057261739647,0.416706916537867,0.0418928984329595,-2.12056429577418,52
"60","ISR_ Target-Gene_ AA-Uptake/Biosynthesis",0.898252427184466,0.984750859106529,0.999999999999913,0.624539644158435,3
"61","ISR_ Target-Gene_ Autophagy",0.754441624365482,0.934706437266969,0.999999999981529,-0.739730849127217,7
"62","ISR_ Target-Gene_ Anti-oxidant",0.0107749689183589,0.416706916537867,0.0119888168361307,-2.00198342999417,13
"63","ISR_ Target-Gene_ Death Factors",0.212454988349926,0.645121510079253,0.841257967351859,-1.27068395957849,9
"64","ISR_ Target-Gene_ Survivial Factors",0.64448236632537,0.924920286966919,0.999999998149697,0.855744759120605,7
"65","ISR_ Target-Gene_ Cytokine/Chemokine",0.0952472952086553,0.416706916537867,0.224173281475837,1.41184299448834,13
"66","UPR MT/ER",0.0715709728867624,0.416706916537867,0.137244051039943,1.69718247936038,38
"67","UPR MT/ER_ Sensor/Initiator",0.172485374598981,0.602171569997206,0.648348168007657,1.29709384920215,8
"68","UPR MT/ER_ Sensor/Initiator_ UPR MT",0.739936229573535,0.924920286966919,0.999999999966924,0.841199128662704,2
"69","UPR MT/ER_ Sensor/Initiator_ UPR ER",0.162459669766559,0.583188558136366,0.589924461717316,1.30963463871807,6
"70","UPR MT/ER_ Target-Gene",0.0643887023503851,0.416706916537867,0.115828414610022,1.71349086057563,30
"71","UPR MT/ER_ Target-Gene_ UPR MT",0.914772727272727,0.98513986013986,0.999999999999951,-0.587106960770062,11
"72","UPR MT/ER_ Target-Gene_ UPR ER",0.0300970873786408,0.416706916537867,0.0398434835765725,1.93420067144107,19
"73","PANoptosis",0.653674380836378,0.924920286966919,0.999999998761512,-0.815428837647327,33
"74","PANoptosis_ Necroptosis",0.618966977138019,0.924920286966919,0.999999994278717,-0.856338114911762,10
"75","PANoptosis_ Necroptosis_ NLRP3-I",0.0364050056882821,0.416706916537867,0.0509852786432708,1.56461905365068,7
"76","PANoptosis_ Necroptosis_ Inflammasome",0.122629843363561,0.476893835302739,0.356970963676875,-1.35611965904062,3
"77","PANoptosis_ Apoptosis",0.297520661157025,0.836279607163489,0.988585590452366,-1.13550012154297,16
"78","PANoptosis_ Apoptosis_ Extrinsic",0.520355993183109,0.924920286966919,0.999999469197855,0.952673043805909,9
"79","PANoptosis_ Apoptosis_ Intrinsic",0.80668358714044,0.953146468810113,0.999999999997583,-0.687883016602996,7
"80","PANoptosis_ Apoptosis_ Intrinsic/Extrinsic",0.874252690314867,0.972449908925319,0.999999999999798,0.727001064162262,2
"81","PANoptosis_ Pyroptosis",0.340348881304513,0.843342308636124,0.997925392293853,1.12500376138112,7
"82","PANoptosis_ Pyroptosis_ Intrinsic",0.551724137931034,0.924920286966919,0.999999877326057,0.974649566105671,4
"83","PANoptosis_ Apoptosis/Pyroptosis_ Extrinsic",0.420582524271845,0.892060479534383,0.999942053234978,1.07220985696688,3
"84","PANoptosis_ PANoptosis Regulators",0.82493649449619,0.954471977103029,0.999999999998784,-0.680057376791024,10
"85","PANoptosis_ PANoptosis Regulators_ Death Factors",0.212846347607053,0.645121510079253,0.842721505454879,-1.2835131607868,5
"86","PANoptosis_ PANoptosis Regulators_ Survivial",0.592210767468499,0.924920286966919,0.999999980905331,0.923283683670179,5
"87","OXPHOS_ Complex I-IV",0.958092485549133,0.991507987432183,0.999999999999988,0.604977352927386,133
"88","OXPHOS_ Complex I",0.613060231190428,0.924920286966919,0.99999999254834,0.819306310819743,54
"89","OXPHOS_ Complex II",0.93684881990219,0.991507987432183,0.999999999999977,-0.551645717948638,8
"90","OXPHOS_ Complex III",0.698834951456311,0.924920286966919,0.999999999820238,0.805376177728262,15
"91","OXPHOS_ Complex IV",0.957543443917852,0.991507987432183,0.999999999999988,0.587076263912188,35
"92","OXPHOS_ Complex V",0.875204918032787,0.972449908925319,0.999999999999805,-0.655215300452318,22
"93","OXPHOS_ mtDNA Complexes",1,1,0.999999999999997,0,NA
"94","OXPHOS_ MT-DNA tRNA",1,1,0.999999999999997,0,NA
"95","OXPHOS_ MT-Ribosome",0.853702229299363,0.971693594324478,0.999999999999577,0.683970279514029,46
"96","OXPHOS_ MIT-Biogenesis",0.445917944467468,0.892060479534383,0.999982268150236,-1.00184640267238,13
"97","OXPHOS_ MIT-Biogenesis_ mtDNA replication",0.655728155339806,0.924920286966919,0.999999998867325,0.904057641937798,3
"98","OXPHOS_ MIT-Biogenesis_ mtDNA transcription",0.204276037256562,0.645121510079253,0.80861217389894,-1.2791864072044,10
"99","Mitochondrial Metabolism",0.65142738932561,0.924920286966919,0.999999998634165,0.767340352193819,135
"100","Mitochondrial Metabolism_ Glycolysis",0.409883720930233,0.892060479534383,0.999904928282475,1.01614893873214,17
"101","Mitochondrial Metabolism_ TCA Cycle",0.226768092105263,0.661406935307018,0.888938325030894,-1.21712906206917,20
"102","Mitochondrial Metabolism_ Fatty Acid Synthesis",0.722374815127826,0.924920286966919,0.999999999932338,-0.764175736669111,6
"103","Mitochondrial Metabolism_ Fatty Acid Oxidation",0.461747572815534,0.892060479534383,0.999991584128832,0.975559790951933,15
"104","Mitochondrial Metabolism_ CoQ Synthesis",0.216576506955178,0.645121510079253,0.856217017857462,1.23129731808191,13
"105","Mitochondrial Metabolism_ ATP/NAD+ Carriers",0.5709139173303,0.924920286966919,0.999999949452773,0.919417782713345,7
"106","Mitochondrial Metabolism_ Additional Carriers",0.2062109448968,0.645121510079253,0.816688108079946,1.25123376659341,9
"107","Mitochondrial Metabolism_ Urea Cycle",0.643786733837112,0.924920286966919,0.999999998092401,-0.844784713987104,5
"108","Mitochondrial Metabolism_ Gluconeogenesis",0.726092333058533,0.924920286966919,0.999999999941906,-0.7805967387366,3
"109","Mitochondrial Metabolism_ NADPH Synthesis-Pentose Phosphate Cycle",0.677160363405874,0.924920286966919,0.999999999550115,-0.804908673392977,6
"110","Mitochondrial Metabolism_ Nucleotide Synthesis",0.449433814916048,0.892060479534383,0.999984969329197,0.966479454291275,22
"111","Mitochondrial Metabolism_ Nucleotide Synthesis_ Mitochondrial",0.32326220156349,0.843342308636124,0.995807773289912,-1.15858647394989,6
"112","Mitochondrial Metabolism_ Nucleotide Synthesis_ Nuclear",0.0947307245253778,0.416706916537867,0.221996405104201,1.41344273724672,16
"113","Mitochondrial Metabolism_ Folate Single Carbon Metabolism",0.343360797087565,0.843342308636124,0.99817240547857,1.09216185586163,12
"114","Mitochondrial Metabolism_ Peroxisome",0.963362507632811,0.991507987432183,0.99999999999999,-0.54846305140193,23
"115","Antioxidant Defenses",0.0133005934110906,0.416706916537867,0.0151447092547703,-2.15104234794229,25
"116","Antioxidant Defenses_ Glutathione Metabolism",0.0125721352019786,0.416706916537867,0.0142205571604477,-2.03532729268692,15
"117","Cytosolic Protein Import",0.531591263650546,0.924920286966919,0.999999686491675,0.897378538524717,27
"118","Cytosolic Protein Import_ Translocase outer membrane (TOMM)",0.204696080287824,0.645121510079253,0.810383747996918,1.25297319653521,9
"119","Cytosolic Protein Import_ Translocase Inner Membrane (TIMM)",0.976240659130102,0.991507987432183,0.999999999999994,0.4948217181348,12
"120","Cytosolic Protein Import_ Pre-sequence Cleavage",0.683587140439932,0.924920286966919,0.999999999657853,-0.803597336575885,7
"121","Cytosolic Protein Import_ Thioprotein Import",0.451375049820646,0.892060479534383,0.999986281147786,1.04536124715984,2
"122","HIF",0.0869823657618387,0.416706916537867,0.190864773645452,-1.55650820207272,74
"123","HIF_ HIF Family",0.63396537510305,0.924920286966919,0.999999997060894,-0.892639004416674,3
"124","HIF_ HIF regulators",0.703190596137699,0.924920286966919,0.999999999850198,-0.785217169806273,5
"125","HIF_ HIF1a Regulation of  Mitochondrial",0.39451257534816,0.892060479534383,0.999807753231999,-1.10465698736588,4
"126","HIF_ Selected HIF target",0.0851356665355879,0.416706916537867,0.183863891462147,-1.55711199810573,63
"127","mTOR",0.137274751974084,0.519417980442479,0.439746700827014,-1.34656033908462,30
"128","mTOR_ mTOR Structural",0.146125309150866,0.538356402134768,0.492145505137714,-1.35071194115936,19
"129","mTOR_ mTOR Structural_ mTORC1",0.599340478153339,0.924920286966919,0.999999986178507,-0.862960337038995,15
"130","mTOR_ mTOR Structural_ mTORC2",0.0904177925587196,0.416706916537867,0.204316358273539,-1.42825336688139,4
"131","mTOR_ mTOR Activator",0.440025252525253,0.892060479534383,0.999976618681616,-1.00427153653861,11
"132","mTOR_ mTOR Activator_ AMPK",0.93126213592233,0.991507987432183,0.999999999999972,0.575991455447616,3
"133","mTOR_ mTOR Activator_ GSK3B",0.329245479110372,0.843342308636124,0.996712653915973,-1.1597796161377,4
"134","mTOR_ mTOR Activator_ REDD1",0.477659787617712,0.892060479534383,0.99999602873001,1.01413554382278,1
"135","mTOR_ mTOR Activator_ AKT",0.816982687551525,0.953146468810113,0.999999999998362,-0.688954590476781,3
"136","Mitophagy",0.701811520455933,0.924920286966919,0.999999999841308,-0.781484712498078,23
"137","Mitochondrial Contact Sites",0.469899981128515,0.892060479534383,0.999994271423959,0.999938874131852,8
