"","pathway","pval","padj","HMDPval","NES","size"
"1","MACRO_IMMUNE/MACRO_STRESS",0.593501805054152,0.902439103216695,0.999999981992612,-0.909095174340002,598
"2","IMMUNE",0.221658432367472,0.633309806764207,0.873286022714073,-1.20394288010895,102
"3","IMMUNE/ISR",0.403622911085598,0.770604702285881,0.999873206257306,-0.988658144496844,193
"4","IMMUNE/ISR/RAAS",0.405536420461794,0.770604702285881,0.999883869472183,-0.987820129601684,194
"5","IMMUNE/ISR/PANOPTOSIS",0.415130324221233,0.770604702285881,0.999925389094835,-0.983323305269811,206
"6","IMMUNE/ISR/PANOPTOSIS/SENESCENCE",0.544980601357905,0.838431694396777,0.999999832166533,-0.933763420748636,524
"7","IMMUNE/ISR/PANOPTOSIS/SENESCENCE/RAAS",0.544089147286822,0.838431694396777,0.999999825054593,-0.933820869915956,525
"8","PANOPTOSIS/SENESCENCE",0.638967773799235,0.902439103216695,0.999999997642635,-0.853900015893459,371
"9","STRESS_ISR/UPR",0.219639278557114,0.633309806764207,0.866685142026472,1.29388348263898,106
"10","STRESS_UPR/Mitophagy/ROS",0.530308806709874,0.838431694396777,0.999999667102239,0.842571735561146,83
"11","STRESS_ISR/UPR/Mitophagy/ROS",0.354852501068833,0.756274081016349,0.99888097604827,1.05446680396272,145
"12","STRESS_UPR/Mitophagy/ROS/RAAS",0.528893991580559,0.838431694396777,0.99999964430692,0.8437466005716,84
"13","STRESS_ISR/UPR/Mitophagy/ROS/RAAS",0.356529209621993,0.756274081016349,0.998959162413682,1.05414149551993,146
"14","MACRO_OXPHOS/MACRO_METABOLISM/MACRO_HIF1a/mTOR",0.0598382108018082,0.558489967483544,0.103353518186478,-1.35795195994652,716
"15","OXPHOS",0.999999,1,0.999999999999997,0.543770347195648,247
"16","OXPHOS+TCA",0.999999,1,0.999999999999997,0.507903209409885,263
"17","OXPHOS+TCA+ECM",0.0350410826486225,0.558489967483544,0.0484811004692948,-1.47088372689144,538
"18","HIF1a/mTOR/GLYCO",0.642603850050659,0.902439103216695,0.999999997990795,-0.824358766425571,236
"19","METABOLISM",0.460086299892125,0.805151024811219,0.999990898408683,-0.928310249883698,87
"20","METABOLISM+HIF1a/mTOR/GLYCO",0.642603850050659,0.902439103216695,0.999999997990795,-0.824358766425571,236
"21","INDUCED",0.656707165881478,0.902439103216695,0.99999999891448,-0.837807446216846,339
"22","INHIBITED",0.827308255984367,0.927341605607604,0.999999999998886,-0.753797945200409,470
"23","EXTRACELLULAR MATRIX",0.00513720085202356,0.558489967483544,0.0054214817970602,-1.7924753630496,275
"24","Mitochondrial Innate Immune",0.0242782152230971,0.558489967483544,0.0305132887209116,1.41334836120689,2
"25","mtDNA",0.0242782152230971,0.558489967483544,0.0305132887209116,1.41334836120689,2
"26","mtdsRNA",0.0242782152230971,0.558489967483544,0.0305132887209116,1.41334836120689,2
"27","Innate Immune",0.406490649064907,0.770604702285881,0.99988885277593,-0.971601226483162,68
"28","Innate Immune_ Canonical",0.11037527593819,0.624453193350831,0.293469979607738,-1.41804914268272,26
"29","Innate Immune_ Non-Canonical",0.79700822737472,0.927341605607604,0.999999999996504,-0.723197722851612,22
