"","pathway","pval","padj","HMDPval","NES","size"
"1","MACRO_IMMUNE/MACRO_STRESS",0.559970923188757,0.941306562111931,0.999999916278592,0.917436388091983,618
"2","IMMUNE",0.967491166077739,1,0.999999999999991,0.644732055133111,107
"3","IMMUNE/ISR",0.133285816108339,0.811304967615978,0.41660802956179,1.36327163821238,201
"4","IMMUNE/ISR/RAAS",0.13243307273158,0.811304967615978,0.411711696198684,1.36557457750401,202
"5","IMMUNE/ISR/PANOPTOSIS",0.149356836588852,0.855134713002733,0.511502091018675,1.31882331449308,215
"6","IMMUNE/ISR/PANOPTOSIS/SENESCENCE",0.445382204002894,0.880183862948016,0.999981816214047,0.976550603526367,543
"7","IMMUNE/ISR/PANOPTOSIS/SENESCENCE/RAAS",0.443935374969858,0.880183862948016,0.999980537739414,0.97675735557366,544
"8","PANOPTOSIS/SENESCENCE",0.551548145627765,0.941306562111931,0.999999876319882,-0.891129136690797,384
"9","STRESS_ISR/UPR",0.0936030103480715,0.811304967615978,0.21728818540236,1.53331288651881,109
"10","STRESS_UPR/Mitophagy/ROS",0.0539077212806026,0.712057101337778,0.0882960703926534,1.78421322051044,84
"11","STRESS_ISR/UPR/Mitophagy/ROS",0.120348563353745,0.811304967615978,0.344698585837541,1.4193141058466,149
"12","STRESS_UPR/Mitophagy/ROS/RAAS",0.0531015037593985,0.712057101337778,0.0863497972470374,1.78657561133899,85
"13","STRESS_ISR/UPR/Mitophagy/ROS/RAAS",0.121026607016718,0.811304967615978,0.348325995338735,1.42096274782539,150
"14","MACRO_OXPHOS/MACRO_METABOLISM/MACRO_HIF1a/mTOR",0.237944471505114,0.868572011608924,0.918120195291179,1.12773988678492,733
"15","OXPHOS",0.167528438469493,0.868572011608924,0.619745436416434,-1.2742708927143,247
"16","OXPHOS+TCA",0.18177128116939,0.868572011608924,0.699855992084538,-1.24191895324971,263
"17","OXPHOS+TCA+ECM",0.158810732414793,0.855134713002733,0.568203628276582,1.2283314746967,552
"18","HIF1a/mTOR/GLYCO",0.999999,1,0.999999999999997,0.570254309575398,239
"19","METABOLISM",0.417811793355366,0.880183862948016,0.999934103447603,-0.95628450489595,87
"20","METABOLISM+HIF1a/mTOR/GLYCO",0.999999,1,0.999999999999997,0.570254309575398,239
"21","INDUCED",0.560979758462324,0.941306562111931,0.999999920093143,-0.883775480671176,351
"22","INHIBITED",0.260175167439464,0.868572011608924,0.958130492177278,-1.11731426233686,478
"23","EXTRACELLULAR MATRIX",0.0452044965319302,0.712057101337778,0.0684900368324388,1.60725387836386,289
"24","Mitochondrial Innate Immune",0.354432947859606,0.868572011608924,0.998860547317216,1.12585910174241,2
"25","mtDNA",0.354432947859606,0.868572011608924,0.998860547317216,1.12585910174241,2
"26","mtdsRNA",0.354432947859606,0.868572011608924,0.998860547317216,1.12585910174241,2
"27","Innate Immune",0.984179415855355,1,0.999999999999995,-0.611409868853029,69
"28","Innate Immune_ Canonical",0.637946630483944,0.941306562111931,0.999999997534236,0.835984951525124,26
"29","Innate Immune_ Non-Canonical",0.352484191508582,0.868572011608924,0.998760876791695,-1.05181383327107,22
"30","Innate Immune_ Inflammation",0.991317898486198,1,0.999999999999996,0.507063104779253,18
"31","Innate Immune_ Antigen Presentation",0.226499719678565,0.868572011608924,0.888153304595877,-1.22891695772066,5
"32","Adaptive Immune",0.682026028842772,0.941306562111931,0.999999999634377,-0.82095061245994,58
"33","Adaptive Immune_ Antigen Presentation",0.199851824411928,0.868572011608924,0.789340864864321,-1.25667947441083,7
"34","Adaptive Immune_ Cytokines",0.851608667104399,0.985332342104263,0.999999999999544,0.692983327006451,12
"35","Adaptive Immune_ Interleukins",0.809594644849386,0.985332342104263,0.999999999997835,-0.725805813343261,9
"36","Adaptive Immune_ Surface Marker/Receptor Signaling",0.687365783822477,0.941306562111931,0.999999999708521,-0.819757575682079,29
"37","mtDNA/dsRNA Release",0.413911472448058,0.880183862948016,0.999921061648812,-1.00824989896542,22
"38","mtDNA/dsRNA Release_ mtPTP co-factor/activator",0.286523009495982,0.868572011608924,0.982916200496136,-1.14657561322598,13
"39","mtDNA/dsRNA Release_ BAX-BAK Hyrniation",0.652079637295486,0.941306562111931,0.999999998672446,-0.921445786199596,2
"40","mtDNA/dsRNA Release_ Mitochondrial-derived vesicles",0.94498981292832,1,0.999999999999982,-0.564618191745896,7
"41","mtDNA/dsRNA Innate Immune",0.660843233170277,0.941306562111931,0.999999999092649,0.817927459472516,42
"42","mtDNA/dsRNA Innate Immune_ Release mtDNA/dsRNA",0.949043216512578,1,0.999999999999984,0.533916638128171,5
"43","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA",0.441605839416058,0.880183862948016,0.999978289232716,-1.00857779839704,14
"44","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_ cGAS-STING",0.648504061818902,0.941306562111931,0.999999998448294,0.903774430226379,1
"45","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_  NFKB-Signaling",0.507755559708466,0.932127558305569,0.999999040055695,-1.00016659696854,5
