"","pathway","pval","padj","HMDPval","NES","size"
"1","MACRO_IMMUNE/MACRO_STRESS",0.000894683026584867,0.00963504797860626,0.000904400777130553,-1.50831677937099,609
"2","IMMUNE",0.296698037964588,0.569009935822497,0.98822962287408,-1.07845689706374,105
"3","IMMUNE/ISR",0.00639976186932579,0.0349480377859236,0.0068360084182634,-1.56651617060724,198
"4","IMMUNE/ISR/RAAS",0.00638645477498886,0.0349480377859236,0.00682093199309834,-1.5664852042875,199
"5","IMMUNE/ISR/PANOPTOSIS",0.00354609929078014,0.0267156150043617,0.00368456934259236,-1.6199865845373,211
"6","IMMUNE/ISR/PANOPTOSIS/SENESCENCE",0.0362565445026178,0.150173010380623,0.0507100875166183,-1.26134435813727,535
"7","IMMUNE/ISR/PANOPTOSIS/SENESCENCE/RAAS",0.0364705882352941,0.150173010380623,0.0511070486933206,-1.2612477044228,536
"8","PANOPTOSIS/SENESCENCE",0.40653307713423,0.67755512855705,0.999889069402011,-1.01350694676801,378
"9","STRESS_ISR/UPR",0.0017510347023241,0.0163429905550249,0.00178646664836113,-1.81892113687414,107
"10","STRESS_UPR/Mitophagy/ROS",0.000163291966035271,0.00238249208672271,0.000163658654454169,-2.3948664436848,83
"11","STRESS_ISR/UPR/Mitophagy/ROS",0.000152858453072455,0.00238249208672271,0.000153181286490499,-2.16602374087141,146
"12","STRESS_UPR/Mitophagy/ROS/RAAS",0.000162813415825464,0.00238249208672271,0.000163178034075294,-2.39662995037056,84
"13","STRESS_ISR/UPR/Mitophagy/ROS/RAAS",0.000152346130408288,0.00238249208672271,0.000152666879588918,-2.16713094544029,147
"14","MACRO_OXPHOS/MACRO_METABOLISM/MACRO_HIF1a/mTOR",0.000124688279301746,0.00238249208672271,0.000124906188638681,-1.91543450048118,727
"15","OXPHOS",0.000144696860078136,0.00238249208672271,0.000144987263158686,-2.5377267425654,247
"16","OXPHOS+TCA",0.000143102461362335,0.00238249208672271,0.000143386721893832,-2.5158583584244,263
"17","OXPHOS+TCA+ECM",0.000129617627997408,0.00238249208672271,0.00012985246849319,-2.10793248746596,549
"18","HIF1a/mTOR/GLYCO",0.0414356580099212,0.156783570848351,0.0606986757230545,-1.33986989735461,236
"19","METABOLISM",0.209784545601814,0.461293859649123,0.831030313599257,-1.15749592527857,87
"20","METABOLISM+HIF1a/mTOR/GLYCO",0.0414356580099212,0.156783570848351,0.0606986757230545,-1.33986989735461,236
"21","INDUCED",0.589223718927927,0.770946921961773,0.999999978127523,-0.944439680346213,346
"22","INHIBITED",0.144224378572378,0.377802310395336,0.480799588113534,-1.14466210449007,474
"23","EXTRACELLULAR MATRIX",0.172825469016487,0.417164925212209,0.650285893685521,-1.1451055938482,286
"24","Mitochondrial Innate Immune",0.332738803012287,0.597223492586156,0.997152349242934,-1.13325455401189,2
"25","mtDNA",0.332738803012287,0.597223492586156,0.997152349242934,-1.13325455401189,2
"26","mtdsRNA",0.332738803012287,0.597223492586156,0.997152349242934,-1.13325455401189,2
"27","Innate Immune",0.279993353273513,0.561322952019698,0.978462548830067,-1.10133811851753,69
"28","Innate Immune_ Canonical",0.32890183937352,0.597223492586156,0.99666610360811,-1.0919431308224,26
"29","Innate Immune_ Non-Canonical",0.259702041567041,0.550883118475541,0.957492290255706,-1.15701190837462,22
"30","Innate Immune_ Inflammation",0.867672790901137,0.906880023555325,0.999999999999744,0.70961633672983,18
"31","Innate Immune_ Antigen Presentation",0.418047514473947,0.68063848708688,0.99993481968585,-1.0657807352301,5
"32","Adaptive Immune",0.543387924712784,0.752187880802038,0.999999819247255,0.942881189825932,56
"33","Adaptive Immune_ Antigen Presentation",0.145723748295344,0.377802310395336,0.489745727594216,-1.3403154250278,7
"34","Adaptive Immune_ Cytokines",0.531433361274099,0.744006705783738,0.999999684167134,0.947150607087776,11
"35","Adaptive Immune_ Interleukins",0.86575795125981,0.906880023555325,0.999999999999726,0.674559996622793,9
"36","Adaptive Immune_ Surface Marker/Receptor Signaling",0.193743016759777,0.444656104038831,0.76094909757188,1.20076880317938,29
"37","mtDNA/dsRNA Release",0.116240573845871,0.339035007050457,0.323102596247667,-1.35239689386836,22
"38","mtDNA/dsRNA Release_ mtPTP co-factor/activator",0.0261710601175801,0.118191884401975,0.033453098814538,-1.65483956500229,13
"39","mtDNA/dsRNA Release_ BAX-BAK Hyrniation",0.576099881093936,0.760886635407085,0.999999960163645,-0.956117398841862,2
"40","mtDNA/dsRNA Release_ Mitochondrial-derived vesicles",0.575888272745944,0.760886635407085,0.99999995977521,0.919550069961828,7
"41","mtDNA/dsRNA Innate Immune",0.210877192982456,0.461293859649123,0.835265910116877,-1.18035411599952,42
"42","mtDNA/dsRNA Innate Immune_ Release mtDNA/dsRNA",0.427829906168896,0.68063848708688,0.999958642693563,-1.05776291376261,5
"43","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA",0.453965872867054,0.692437737093848,0.999987856191386,-0.995985585198944,14
"44","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_ cGAS-STING",0.640985221674877,0.802197131522734,0.999999997842771,0.907694399098076,1
"45","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_  NFKB-Signaling",0.792773008584548,0.902541729643392,0.999999999995886,-0.730538102026093,5
"46","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_  ZBP1 activator",0.816989507667474,0.902541729643392,0.999999999998362,0.739592866212322,2
"47","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_  ZBP1 repressor",0.38277800080289,0.64564963990849,0.999673206431632,1.12121138017597,3
"48","mtDNA/dsRNA Innate Immune_ Activated by mtDNA",0.844485749690211,0.906880023555325,0.999999999999409,0.696042242789466,9
"49","mtDNA/dsRNA Innate Immune_ Activated by mtDNA_ Toll Like Receptor",0.762938908057642,0.902541729643392,0.999999999986822,-0.823550777178167,1
"50","mtDNA/dsRNA Innate Immune_ Activated by mtDNA_ Inflammasome",0.836359884440776,0.906880023555325,0.999999999999204,0.700251567966118,8
"51","mtDNA/dsRNA Innate Immune_ Activated by mtdsRNA",0.102381398837427,0.311595561679127,0.255528829104103,-1.40564739506788,14
"52","mtDNA/dsRNA Innate Immune_ Activated by mtdsRNA_ Toll Like Receptor",0.442726912405866,0.692437737093848,0.999979401781771,-1.05723613822363,2
"53","mtDNA/dsRNA Innate Immune_ Activated by mtdsRNA_ MAVS singlesome",0.127768313458262,0.365005184305829,0.3852861247282,-1.3733016080039,12
"54","ISR",0.00249500998003992,0.0218313373253493,0.00256517414298543,-1.91672548865895,70
"55","ISR_ Sensor/Initiator",0.00473215975771342,0.0315477317180895,0.0049744890400557,-1.95191846951447,12
"56","ISR_ Regulator",0.614963860128931,0.78986183869771,0.999999993157452,-0.880879744818494,6
"57","ISR_ Regulator_ ISR Activator",0.885856573705179,0.906880023555325,0.999999999999866,-0.633293562089375,3
"58","ISR_ Regulator_ ISR Inhibitor",0.647011952191235,0.802197131522734,0.999999998343696,-0.896801316016952,3
"59","ISR_ Target-Gene",0.422138191818494,0.68063848708688,0.999946093782147,-1.00341880884264,52
"60","ISR_ Target-Gene_ AA-Uptake/Biosynthesis",0.808167330677291,0.902541729643392,0.999999999997715,-0.724433908748888,3
