"","pathway","pval","padj","HMDPval","NES","size"
"1","MACRO_IMMUNE/MACRO_STRESS",0.189525007864108,0.539280101002293,0.740202701146235,-1.15239495298528,604
"2","IMMUNE",0.0965706890973795,0.52871854023931,0.229808018347437,-1.38992106598001,103
"3","IMMUNE/ISR",0.364205457463884,0.649949659664914,0.999254840651185,-1.01049563329699,196
"4","IMMUNE/ISR/RAAS",0.398836286696641,0.689346668364565,0.999842144832389,1.0063206810886,197
"5","IMMUNE/ISR/PANOPTOSIS",0.310361445783133,0.595213731638884,0.993008300607457,-1.04717889596314,209
"6","IMMUNE/ISR/PANOPTOSIS/SENESCENCE",0.595309776580574,0.811126694717157,0.999999983410692,-0.917030113346288,530
"7","IMMUNE/ISR/PANOPTOSIS/SENESCENCE/RAAS",0.607703281027104,0.811126694717157,0.999999990521785,-0.911571594121987,531
"8","PANOPTOSIS/SENESCENCE",0.587225929456625,0.811126694717157,0.999999976044376,-0.90618494116447,375
"9","STRESS_ISR/UPR",0.171368861024033,0.52871854023931,0.641962976089739,1.31017093121742,107
"10","STRESS_UPR/Mitophagy/ROS",0.168686537831641,0.52871854023931,0.626484067883815,-1.21201644758631,83
"11","STRESS_ISR/UPR/Mitophagy/ROS",0.13640730067243,0.52871854023931,0.434684075676221,-1.26768640151714,146
"12","STRESS_UPR/Mitophagy/ROS/RAAS",0.17749836708034,0.52871854023931,0.676536681050174,-1.20229654587136,84
"13","STRESS_ISR/UPR/Mitophagy/ROS/RAAS",0.142331680793219,0.52871854023931,0.469544432980013,-1.25894711945604,147
"14","MACRO_OXPHOS/MACRO_METABOLISM/MACRO_HIF1a/mTOR",0.298344267416432,0.589489179475415,0.988932150201919,-1.06559054286163,721
"15","OXPHOS",0.103151862464183,0.52871854023931,0.25905818980311,-1.34974698926148,247
"16","OXPHOS+TCA",0.101570009612304,0.52871854023931,0.251841910463386,-1.34171655631939,263
"17","OXPHOS+TCA+ECM",0.12581104605159,0.52871854023931,0.37439594364551,-1.23516231124639,543
"18","HIF1a/mTOR/GLYCO",0.497343251859724,0.740723992131503,0.99999843188816,0.940467547008078,236
"19","METABOLISM",0.27425403554541,0.589489179475415,0.973730988879866,-1.09384699546966,87
"20","METABOLISM+HIF1a/mTOR/GLYCO",0.497343251859724,0.740723992131503,0.99999843188816,0.940467547008078,236
"21","INDUCED",0.747780596068484,0.89778816199377,0.999999999975886,-0.835156224528289,343
"22","INHIBITED",0.297100301061638,0.589489179475415,0.988404932407243,-1.06655371751828,470
"23","EXTRACELLULAR MATRIX",0.166932397959184,0.52871854023931,0.616265285896936,-1.20647556408562,280
"24","Mitochondrial Innate Immune",0.801596573208723,0.89778816199377,0.999999999997066,-0.794503466492835,2
"25","mtDNA",0.801596573208723,0.89778816199377,0.999999999997066,-0.794503466492835,2
"26","mtdsRNA",0.801596573208723,0.89778816199377,0.999999999997066,-0.794503466492835,2
"27","Innate Immune",0.151306062099556,0.52871854023931,0.523202588012465,-1.2538559913984,69
"28","Innate Immune_ Canonical",0.195774407905946,0.539280101002293,0.770613444956942,-1.22734344206034,26
"29","Innate Immune_ Non-Canonical",0.119792566983578,0.52871854023931,0.341737106722747,-1.35109831468829,22
"30","Innate Immune_ Inflammation",0.608345021037868,0.811126694717157,0.999999990791445,-0.875158574285189,18
"31","Innate Immune_ Antigen Presentation",0.766323024054983,0.89778816199377,0.999999999988471,0.737982235318752,5
"32","Adaptive Immune",0.0381565906838454,0.52871854023931,0.0542809574152635,-1.71453362275253,54
"33","Adaptive Immune_ Antigen Presentation",0.0165562913907285,0.52871854023931,0.0194158993276065,-1.66631907248289,7
"34","Adaptive Immune_ Cytokines",0.0842067220816769,0.52871854023931,0.180402656862791,-1.44916061800289,11
"35","Adaptive Immune_ Interleukins",0.469646799116998,0.733549486635906,0.999994202551053,-1.01197098172476,7
"36","Adaptive Immune_ Surface Marker/Receptor Signaling",0.135953717883274,0.52871854023931,0.432043364640201,-1.30971568668051,29
"37","mtDNA/dsRNA Release",0.157303370786517,0.52871854023931,0.559188699026075,-1.29022566009752,22
"38","mtDNA/dsRNA Release_ mtPTP co-factor/activator",0.269733309468409,0.589489179475415,0.969387974677605,-1.17598137856812,13
"39","mtDNA/dsRNA Release_ BAX-BAK Hyrniation",0.0876168224299065,0.52871854023931,0.193307035338846,-1.3097692710668,2
"40","mtDNA/dsRNA Release_ Mitochondrial-derived vesicles",0.412251655629139,0.70384429009853,0.999914768763551,-1.06443630147401,7
"41","mtDNA/dsRNA Innate Immune",0.988290981564524,0.995400988626139,0.999999999999996,0.541560344546745,42
"42","mtDNA/dsRNA Innate Immune_ Release mtDNA/dsRNA",0.517957351290685,0.747176368375326,0.999999405908568,-0.990621476322228,5
"43","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA",0.790983606557377,0.89778816199377,0.999999999995593,0.725670815156868,14
"44","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_ cGAS-STING",0.691338887812439,0.871958957601275,0.999999999753589,-0.867696037855136,1
