"","pathway","pval","padj","HMDPval","NES","size"
"1","MACRO_IMMUNE/MACRO_STRESS",0.736970837253057,0.903137789904502,0.999999999962705,-0.885243361687849,607
"2","IMMUNE",0.997599862849306,0.997599862849306,0.999999999999997,-0.596146945989143,105
"3","IMMUNE/ISR",0.884190208808563,0.962522351567347,0.999999999999858,-0.770572105078905,198
"4","IMMUNE/ISR/RAAS",0.899736611062335,0.962522351567347,0.999999999999917,-0.763276733142796,199
"5","IMMUNE/ISR/PANOPTOSIS",0.767860262008734,0.903137789904502,0.999999999989149,-0.826740907316698,211
"6","IMMUNE/ISR/PANOPTOSIS/SENESCENCE",0.751335184789575,0.903137789904502,0.999999999979088,0.862714088738167,533
"7","IMMUNE/ISR/PANOPTOSIS/SENESCENCE/RAAS",0.740503627827572,0.903137789904502,0.999999999967674,0.867759571930089,534
"8","PANOPTOSIS/SENESCENCE",0.569971168773564,0.814244526819377,0.999999947212852,0.933615152006792,376
"9","STRESS_ISR/UPR",0.379759862778731,0.61821373010491,0.99962585258181,-1.01746361332851,107
"10","STRESS_UPR/Mitophagy/ROS",0.0232796987333105,0.143433242506812,0.028998351487054,-1.77650128215368,83
"11","STRESS_ISR/UPR/Mitophagy/ROS",0.0888084152440076,0.3048045462373,0.197945268515833,-1.3723478093577,146
"12","STRESS_UPR/Mitophagy/ROS/RAAS",0.0251239104426594,0.143433242506812,0.0318156564183115,-1.75711627331955,84
"13","STRESS_ISR/UPR/Mitophagy/ROS/RAAS",0.0914413638711899,0.3048045462373,0.20843230279091,-1.36123785704245,147
"14","MACRO_OXPHOS/MACRO_METABOLISM/MACRO_HIF1a/mTOR",0.000950751093363757,0.0266210306141852,0.000961675537487,-1.62367198777424,726
"15","OXPHOS",0.00017636684303351,0.00829334755050056,0.000176792267401879,-2.24931146142075,247
"16","OXPHOS+TCA",0.000177714590367869,0.00829334755050056,0.000178146307243229,-2.25612452197969,263
"17","OXPHOS+TCA+ECM",0.00299513290902284,0.0599026581804568,0.00309500521565879,-1.55361827892692,548
"18","HIF1a/mTOR/GLYCO",0.0103219034289713,0.120422206671332,0.0114369110904774,-1.65844907487881,236
"19","METABOLISM",0.00939047293836435,0.120422206671332,0.0103156904857555,-1.86695180324376,87
"20","METABOLISM+HIF1a/mTOR/GLYCO",0.0103219034289713,0.120422206671332,0.0114369110904774,-1.65844907487881,236
"21","INDUCED",0.540674157303371,0.789009709374795,0.999999794879591,0.944179153860199,344
"22","INHIBITED",0.143650499814883,0.359279377212386,0.477382129867155,-1.19037635394634,473
"23","EXTRACELLULAR MATRIX",0.296615943674767,0.539301715772304,0.988193551069104,1.11451591560622,285
"24","Mitochondrial Innate Immune",0.150757724857312,0.359279377212386,0.519910095247879,-1.25257834429301,2
"25","mtDNA",0.150757724857312,0.359279377212386,0.519910095247879,-1.25257834429301,2
"26","mtdsRNA",0.150757724857312,0.359279377212386,0.519910095247879,-1.25257834429301,2
"27","Innate Immune",0.728978796002925,0.903137789904502,0.999999999948373,0.754547084920044,69
"28","Innate Immune_ Canonical",0.990027829313544,0.997599862849306,0.999999999999996,0.506784403769674,26
"29","Innate Immune_ Non-Canonical",0.906177674915435,0.962522351567347,0.999999999999934,-0.654218672371217,22
"30","Innate Immune_ Inflammation",0.10019995556543,0.326232413468842,0.2456864012827,1.43566877905437,18
"31","Innate Immune_ Antigen Presentation",0.320579710144928,0.552357096536259,0.995330453457028,-1.16535485878867,5
"32","Adaptive Immune",0.321454722968025,0.552357096536259,0.995491471529794,1.04614118897383,56
"33","Adaptive Immune_ Antigen Presentation",0.986386840612592,0.997599862849306,0.999999999999995,-0.440747128515278,7
"34","Adaptive Immune_ Cytokines",0.168480626904658,0.374401393121463,0.625288251127232,1.30486563572192,11
"35","Adaptive Immune_ Interleukins",0.289771513986761,0.533789631028243,0.984809259130676,1.1729793648045,9
"36","Adaptive Immune_ Surface Marker/Receptor Signaling",0.614488702539017,0.851766518370915,0.999999993010315,0.837179261289358,29
"37","mtDNA/dsRNA Release",0.0560797578778707,0.215963895149128,0.0936577966745201,-1.50630432096522,22
"38","mtDNA/dsRNA Release_ mtPTP co-factor/activator",0.0567765567765568,0.215963895149128,0.0954149167447207,-1.49810751380492,13
"39","mtDNA/dsRNA Release_ BAX-BAK Hyrniation",0.347175752804566,0.578626254674277,0.998445227992027,-1.1203982093426,2
"40","mtDNA/dsRNA Release_ Mitochondrial-derived vesicles",0.985996180776575,0.997599862849306,0.999999999999995,0.455425343418951,7
"41","mtDNA/dsRNA Innate Immune",0.814568406687137,0.92715103200162,0.999999999998206,-0.75517436111165,42
"42","mtDNA/dsRNA Innate Immune_ Release mtDNA/dsRNA",0.308212560386473,0.552357096536259,0.992400200285267,-1.17588770459128,5
"43","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA",0.398646176362971,0.64149959414731,0.999840768162259,-1.0571453081364,14
"44","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_ cGAS-STING",0.323523442256952,0.552357096536259,0.995851731725637,1.11955955088264,1
"45","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_  NFKB-Signaling",0.318624404391962,0.552357096536259,0.994951027987312,1.15731664099484,5
"46","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_  ZBP1 activator",0.804104856736436,0.92715103200162,0.999999999997334,0.799273592333934,2
"47","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_  ZBP1 repressor",0.845001026483268,0.954033416997239,0.99999999999942,0.69608106869355,3
"48","mtDNA/dsRNA Innate Immune_ Activated by mtDNA",0.0414264360452701,0.185921781974954,0.0606801632124651,1.57359900931382,9
"49","mtDNA/dsRNA Innate Immune_ Activated by mtDNA_ Toll Like Receptor",0.185711386239091,0.402097902097902,0.720697484616052,1.21942369379492,1
"50","mtDNA/dsRNA Innate Immune_ Activated by mtDNA_ Inflammasome",0.0486867392696989,0.200474808757584,0.0761016717931658,1.51551601397558,8
"51","mtDNA/dsRNA Innate Immune_ Activated by mtdsRNA",0.89836860670194,0.962522351567347,0.999999999999913,0.643262958474047,14
"52","mtDNA/dsRNA Innate Immune_ Activated by mtdsRNA_ Toll Like Receptor",0.541035229285574,0.789009709374795,0.99999979830379,-1.00440400231592,2
"53","mtDNA/dsRNA Innate Immune_ Activated by mtdsRNA_ MAVS singlesome",0.707534843205575,0.903137789904502,0.999999999875019,0.793904674709391,12
