"","pathway","pval","padj","HMDPval","NES","size"
"1","MACRO_IMMUNE/MACRO_STRESS",0.756859521118076,0.886297887262207,0.999999999983225,-0.907430746580276,613
"2","IMMUNE",0.0200293111871031,0.0904549537482075,0.0242338636889156,1.37065891200181,106
"3","IMMUNE/ISR",0.166791323859387,0.432421950746558,0.615440441513403,1.10619367366214,199
"4","IMMUNE/ISR/RAAS",0.166037735849057,0.432421950746558,0.611027124848995,1.10576104744794,200
"5","IMMUNE/ISR/PANOPTOSIS",0.343898573692552,0.647111111111111,0.998213454128086,1.02754846371297,212
"6","IMMUNE/ISR/PANOPTOSIS/SENESCENCE",0.3,0.609903381642512,0.989600026146798,1.02899128538604,539
"7","IMMUNE/ISR/PANOPTOSIS/SENESCENCE/RAAS",0.300595238095238,0.609903381642512,0.989830999833969,1.02791666979955,540
"8","PANOPTOSIS/SENESCENCE",0.247920133111481,0.568997026813235,0.938772146201626,1.0511502048657,382
"9","STRESS_ISR/UPR",0.627318295739348,0.828533598146309,0.999999996055079,-0.907275704007811,108
"10","STRESS_UPR/Mitophagy/ROS",0.00521172638436482,0.0431253170979198,0.0055040857307932,-1.80032373285069,83
"11","STRESS_ISR/UPR/Mitophagy/ROS",0.0175963610246588,0.0851608772210661,0.0208298959543841,-1.51456517514162,147
"12","STRESS_UPR/Mitophagy/ROS/RAAS",0.00483091787439614,0.0431253170979198,0.0050831716912643,-1.79982245512131,84
"13","STRESS_ISR/UPR/Mitophagy/ROS/RAAS",0.0178571428571429,0.0851608772210661,0.0211882655882459,-1.51363433024351,148
"14","MACRO_OXPHOS/MACRO_METABOLISM/MACRO_HIF1a/mTOR",0.000101750101750102,0.00306231817485837,0.000101897278643493,-1.84922489016664,730
"15","OXPHOS",0.000111831804965332,0.00306231817485837,0.000112008430391877,-2.64010994496769,247
"16","OXPHOS+TCA",0.000111433028749721,0.00306231817485837,0.000111608440368089,-2.64972217728602,263
"17","OXPHOS+TCA+ECM",0.000103273778787566,0.00306231817485837,0.000103425240575071,-1.99299939764719,551
"18","HIF1a/mTOR/GLYCO",0.00158317313129029,0.0184703531983867,0.00161234904336684,-1.65135648713691,237
"19","METABOLISM",0.124658780709736,0.379396289116588,0.368043975480843,-1.25358317425556,87
"20","METABOLISM+HIF1a/mTOR/GLYCO",0.00158317313129029,0.0184703531983867,0.00161234904336684,-1.65135648713691,237
"21","INDUCED",0.342222222222222,0.647111111111111,0.998082514175527,1.02558065547653,350
"22","INHIBITED",0.607407407407407,0.823991031390135,0.999999990394773,0.973446626003285,477
"23","EXTRACELLULAR MATRIX",0.00109289617486339,0.0153005464480874,0.00110718302200297,1.50487034090222,288
"24","Mitochondrial Innate Immune",0.47796399751707,0.760397268777157,0.999996085372163,1.04204005776299,2
"25","mtDNA",0.47796399751707,0.760397268777157,0.999996085372163,1.04204005776299,2
"26","mtdsRNA",0.47796399751707,0.760397268777157,0.999996085372163,1.04204005776299,2
