"","pathway","pval","padj","HMDPval","NES","size"
"1","MACRO_IMMUNE/MACRO_STRESS",0.0001999800019998,0.00140659785468529,0.000200522079378497,1.25021721610586,609
"2","IMMUNE",0.262537764350453,0.461933534743202,0.961197600819434,1.11758982148155,105
"3","IMMUNE/ISR",0.19873974794959,0.384468521965198,0.784323593685089,1.11032939041062,198
"4","IMMUNE/ISR/RAAS",0.203060918275483,0.386650241647837,0.803430175907127,1.10882060502232,199
"5","IMMUNE/ISR/PANOPTOSIS",0.163916391639164,0.367489974803932,0.598543245968262,1.12222964493786,211
"6","IMMUNE/ISR/PANOPTOSIS/SENESCENCE",0.155884411558844,0.35635125012089,0.550686780648716,1.07941297260567,535
"7","IMMUNE/ISR/PANOPTOSIS/SENESCENCE/RAAS",0.156384361563844,0.35635125012089,0.553683767171223,1.07897627652317,536
"8","PANOPTOSIS/SENESCENCE",0.428257174282572,0.647040730709538,0.99995945861774,1.02103987746206,378
"9","STRESS_ISR/UPR",0.00905979464465472,0.0359803273030573,0.00992194901863346,1.34854254984441,107
"10","STRESS_UPR/Mitophagy/ROS",0.000101378751013788,0.00097293967773998,0.000101524892559796,1.65831861540798,83
"11","STRESS_ISR/UPR/Mitophagy/ROS",0.000100210441928049,0.00097293967773998,0.000100353349099948,1.54903580626371,146
"12","STRESS_UPR/Mitophagy/ROS/RAAS",0.000101306858474319,0.00097293967773998,0.000101452799986022,1.65727781458036,84
"13","STRESS_ISR/UPR/Mitophagy/ROS/RAAS",0.000100200400801603,0.00097293967773998,0.00010034328032636,1.54811179954041,147
"14","MACRO_OXPHOS/MACRO_METABOLISM/MACRO_HIF1a/mTOR",9.99900009999e-05,0.00097293967773998,0.000100132301803749,1.62551625229889,727
"15","OXPHOS",9.99900009999e-05,0.00097293967773998,0.000100132301803749,1.86292022434778,247
"16","OXPHOS+TCA",9.99900009999e-05,0.00097293967773998,0.000100132301803749,1.87825577600817,263
"17","OXPHOS+TCA+ECM",9.99900009999e-05,0.00097293967773998,0.000100132301803749,1.64631821165212,549
"18","HIF1a/mTOR/GLYCO",9.99900009999e-05,0.00097293967773998,0.000100132301803749,1.7176725151698,236
"19","METABOLISM",0.000202388180530257,0.00140659785468529,0.000202942915626965,1.52084349350922,87
"20","METABOLISM+HIF1a/mTOR/GLYCO",9.99900009999e-05,0.00097293967773998,0.000100132301803749,1.7176725151698,236
"21","INDUCED",0.337866213378662,0.546086089065512,0.997698243124406,1.04463719617084,346
"22","INHIBITED",0.818618138186181,0.888968134436556,0.999999999998459,0.924264614768639,474
"23","EXTRACELLULAR MATRIX",1,1,0.999999999999997,0,286
"24","Mitochondrial Innate Immune",0.808055009823183,0.884406664294665,0.999999999997705,0.73402351901529,2
"25","mtDNA",0.808055009823183,0.884406664294665,0.999999999997705,0.73402351901529,2
"26","mtdsRNA",0.808055009823183,0.884406664294665,0.999999999997705,0.73402351901529,2
"27","Innate Immune",0.267404901056085,0.464616015584948,0.966917985732335,1.136080063954,69
"28","Innate Immune_ Canonical",0.471122205832293,0.681548387096774,0.999994592588023,1.03385241031992,26
"29","Innate Immune_ Non-Canonical",0.183315807921486,0.377900728071189,0.708105495029687,1.24142926512104,22
