"","pathway","pval","padj","HMDPval","NES","size"
"1","MACRO_IMMUNE/MACRO_STRESS",0.402681460933888,0.662605765323129,0.999867612835539,1.00634353897704,621
"2","IMMUNE",0.0385735080058224,0.324812030075188,0.0550788257832142,-1.75908622235012,108
"3","IMMUNE/ISR",0.238372093023256,0.521438953488372,0.919105340656808,1.1259763428299,203
"4","IMMUNE/ISR/RAAS",0.230270511960653,0.515565631756828,0.898813265507461,1.14189700814947,204
"5","IMMUNE/ISR/PANOPTOSIS",0.253390596745027,0.525456498388829,0.948167456427245,1.1074409596485,217
"6","IMMUNE/ISR/PANOPTOSIS/SENESCENCE",0.464326680431292,0.691550375110434,0.999992548071458,0.971465695249961,546
"7","IMMUNE/ISR/PANOPTOSIS/SENESCENCE/RAAS",0.4446227929374,0.677115929757391,0.999981155929613,0.980577981479717,547
"8","PANOPTOSIS/SENESCENCE",0.314485729671513,0.571792235766388,0.994051233362163,-1.03855607323717,385
"9","STRESS_ISR/UPR",0.0605790645879733,0.341994226071508,0.105328729853884,1.67486270695402,109
"10","STRESS_UPR/Mitophagy/ROS",0.0247787610619469,0.324812030075188,0.0312819764481594,1.93491367224241,84
"11","STRESS_ISR/UPR/Mitophagy/ROS",0.0659560293137908,0.341994226071508,0.120318102047139,1.60401846526043,149
"12","STRESS_UPR/Mitophagy/ROS/RAAS",0.02210433244916,0.324812030075188,0.0272462749792607,1.95203764322,85
"13","STRESS_ISR/UPR/Mitophagy/ROS/RAAS",0.0612380741069448,0.341994226071508,0.107103776669451,1.61895155682774,150
"14","MACRO_OXPHOS/MACRO_METABOLISM/MACRO_HIF1a/mTOR",0.268897149938042,0.528340030379691,0.968519940112527,-1.08223980308772,735
"15","OXPHOS",0.151793762394087,0.436607892527288,0.526131356601897,-1.23098213364697,247
"16","OXPHOS+TCA",0.152232869282227,0.436607892527288,0.528768459691576,-1.22918505940551,263
"17","OXPHOS+TCA+ECM",0.192103399433428,0.486664138541272,0.752991585636328,-1.15909319689573,553
"18","HIF1a/mTOR/GLYCO",0.720224719101124,0.833317856811217,0.999999999926084,0.8174679051837,240
"19","METABOLISM",0.250682687056253,0.525456498388829,0.943676926921452,-1.09184180248582,87
"20","METABOLISM+HIF1a/mTOR/GLYCO",0.720224719101124,0.833317856811217,0.999999999926084,0.8174679051837,240
"21","INDUCED",0.542996214169822,0.748231566729928,0.999999815918955,-0.911840200995825,352
"22","INHIBITED",0.757693668199505,0.86948453727812,0.999999999983773,-0.84341731595505,479
"23","EXTRACELLULAR MATRIX",0.159050017992083,0.436607892527288,0.569632789872282,-1.21836945372095,290
"24","Mitochondrial Innate Immune",0.644991922455573,0.799105036670622,0.999999998190554,0.944293870693086,2
"25","mtDNA",0.644991922455573,0.799105036670622,0.999999998190554,0.944293870693086,2
"26","mtdsRNA",0.644991922455573,0.799105036670622,0.999999998190554,0.944293870693086,2
"27","Innate Immune",0.0390539053905391,0.324812030075188,0.0560046527829546,-1.78651109672999,71
"28","Innate Immune_ Canonical",0.0201042442293373,0.324812030075188,0.0243408784724,-1.90739591484733,27
"29","Innate Immune_ Non-Canonical",0.113171839515519,0.402701681466087,0.307416364876496,-1.34938565112331,22
"30","Innate Immune_ Inflammation",0.215390418709921,0.494338665891621,0.852014868213031,-1.20251145885021,19
"31","Innate Immune_ Antigen Presentation",0.431319738360908,0.676270905779103,0.999964858833035,-1.0661188372902,5
"32","Adaptive Immune",0.0445553706784988,0.324812030075188,0.0671155652228239,-1.68380922216545,58
"33","Adaptive Immune_ Antigen Presentation",0.0328404071442289,0.324812030075188,0.044552577802997,-1.52707882930675,7
"34","Adaptive Immune_ Cytokines",0.0259764884338263,0.324812030075188,0.033146749826182,-1.62554934724338,12
"35","Adaptive Immune_ Interleukins",0.504224270353303,0.743067345783814,0.999998866330877,-0.976070472046009,9
"36","Adaptive Immune_ Surface Marker/Receptor Signaling",0.192939858050056,0.486664138541272,0.757068446977594,-1.21132852680851,29
"37","mtDNA/dsRNA Release",0.35560181680545,0.62102142050804,0.99891659005569,-1.05853196886641,22
"38","mtDNA/dsRNA Release_ mtPTP co-factor/activator",0.617153628652215,0.799105036670622,0.999999993795955,-0.875321431207044,13
"39","mtDNA/dsRNA Release_ BAX-BAK Hyrniation",0.0415841584158416,0.324812030075188,0.0609971463035412,-1.32621193007817,2
"40","mtDNA/dsRNA Release_ Mitochondrial-derived vesicles",0.707194994786236,0.833317856811217,0.999999999873239,0.805982767409712,7
"41","mtDNA/dsRNA Innate Immune",0.085915754314344,0.353770753059064,0.186801689539678,-1.38518338079364,42
"42","mtDNA/dsRNA Innate Immune_ Release mtDNA/dsRNA",0.156791073489804,0.436607892527288,0.556120709099489,-1.29930953836618,5
"43","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA",0.711963711963712,0.833317856811217,0.999999999896022,-0.807268687481421,14
"44","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_ cGAS-STING",0.718393148450245,0.833317856811217,0.999999999920292,-0.847909244158771,1
"45","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_  NFKB-Signaling",0.834936514043863,0.913211812235475,0.999999999999161,-0.693087597282033,5
"46","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_  ZBP1 activator",0.931946688206785,0.980996513901879,0.999999999999972,0.548917842048286,2
"47","mtDNA/dsRNA Innate Immune_ Activated by mtDNA/dsRNA_  ZBP1 repressor",0.607614914184257,0.795010168091552,0.99999999048403,-0.947576561705317,3
"48","mtDNA/dsRNA Innate Immune_ Activated by mtDNA",0.157450076804916,0.436607892527288,0.560066921657049,-1.30521135967427,9
"49","mtDNA/dsRNA Innate Immune_ Activated by mtDNA_ Toll Like Receptor",0.662724306688418,0.809602267391731,0.999999999163535,-0.88661929720667,1
"50","mtDNA/dsRNA Innate Immune_ Activated by mtDNA_ Inflammasome",0.155175724985596,0.436607892527288,0.546436246868327,-1.31048237057277,8
"51","mtDNA/dsRNA Innate Immune_ Activated by mtdsRNA",0.195426195426195,0.486664138541272,0.768972339961641,-1.24333077768089,14
"52","mtDNA/dsRNA Innate Immune_ Activated by mtdsRNA_ Toll Like Receptor",0.778877221324717,0.873681073025335,0.999999999992954,0.829022519145863,2
"53","mtDNA/dsRNA Innate Immune_ Activated by mtdsRNA_ MAVS singlesome",0.198141827834661,0.486664138541272,0.781597734464495,-1.25386543609583,12
