"","pathway","pval","padj","HMDPval","NES","size"
"1","Mitochondrial central dogma",0.00644972148929933,0.0441350710900474,0.00689264267666034,-1.52265190532597,229
"2","mtDNA maintenance",0.897527767825152,0.935186275566068,0.999999999999911,-0.689154967157247,31
"3","mtDNA replication",0.367009867009867,0.520804477947335,0.999341146943005,1.07123405569403,14
"4","mtDNA nucleoid",0.453134962805526,0.615790454176321,0.999987371713269,0.999972532190734,11
"5","mtDNA repair",0.245500209292591,0.401972870160396,0.934195858363806,1.20148349264654,9
"6","mtDNA modifications",0.843003412969283,0.897224856361912,0.999999999999376,-0.769666773742612,1
"7","mtDNA stability and decay",0.975649023948481,0.978342046303211,0.999999999999993,0.492391884173408,3
"8","mtRNA metabolism",0.914581247914581,0.946337541244949,0.99999999999995,-0.724028515976527,76
"9","Transcription",0.304364471669219,0.455286087131098,0.991188012731211,-1.14147660637697,9
"10","mtRNA granules",0.231298677775765,0.387230370658304,0.901583174631922,-1.19028821795212,27
"11","Polycistronic mtRNA processing",0.336997019374069,0.487500542589672,0.997613282385467,-1.1038198047457,13
"12","mt-tRNA modifications",0.315858740951963,0.465969825760817,0.994365072989519,1.1007261102581,21
"13","mt-rRNA modifications",0.527747551686616,0.677882631045739,0.999999624687157,0.945606330738685,18
"14","mt-mRNA modifications",0.30556113230275,0.455286087131098,0.991582777972331,1.17674424144384,4
"15","mtRNA stability and decay",0.104485877792136,0.259473263183804,0.265234199021845,-1.39744951937058,17
"16","Translation",0.00154106950223455,0.0229619355832948,0.00156876838707278,-1.71911587897621,155
"17","Mitochondrial ribosome",0.0001657824933687,0.00294268673223526,0.000166160046513789,-2.23593483070273,83
"18","Mitochondrial ribosome assembly",0.977761574917973,0.978342046303211,0.999999999999994,-0.551980430954367,24
"19","Translation factors",0.457867263236391,0.615790454176321,0.999989894878621,-0.990707288497162,16
"20","mt-tRNA synthetases",0.156098634962572,0.296154528885411,0.551971134035197,1.27432057778202,22
"21","fMet processing",0.837075303000199,0.897224856361912,0.999999999999224,-0.689750494332851,3
"22","Protein import, sorting and homeostasis",0.125165125495376,0.274258877923693,0.37082971116272,-1.26524265529666,85
"23","Protein import and sorting",0.168603642671292,0.310147441457068,0.626002781748859,-1.23040877806974,47
