"","pathway","pval","padj","HMDPval","NES","size"
"1","Mitochondrial central dogma",0.000193498452012384,0.00264818270683373,0.00019400715953794,2.91625408489873,229
"2","mtDNA maintenance",0.00625122094159015,0.0135307321862859,0.00666792015595111,1.75627947222155,31
"3","mtDNA replication",0.0180878552971576,0.0317069463444292,0.0215066024551121,1.65387291125397,14
"4","mtDNA nucleoid",0.00357142857142857,0.0107977603515089,0.00371182050958822,1.81022466413877,11
"5","mtDNA repair",0.612948769665188,0.63866689986093,0.999999992511014,-0.876432152846634,9
"6","mtDNA modifications",0.434213177513601,0.47224644853669,0.999969304231267,-1.04525278069683,1
"7","mtDNA stability and decay",0.0649087221095335,0.092108567564957,0.117306897857812,1.41174799396719,3
"8","mtRNA metabolism",0.00597532767925983,0.0133942682159438,0.0063569025053448,2.51557781606998,76
"9","Transcription",0.00158604282315623,0.00899034593724859,0.00161532075386803,1.85127450646957,9
"10","mtRNA granules",0.0041371158392435,0.0111561866125761,0.00432379940952835,2.28486106977944,27
"11","Polycistronic mtRNA processing",0.00178997613365155,0.00899034593724859,0.00182694308373833,1.96450871494022,13
"12","mt-tRNA modifications",0.0706971248523041,0.09937614719805,0.134521825655038,1.42720641399301,21
"13","mt-rRNA modifications",0.023489932885906,0.0388888888888889,0.0293152816371016,1.62172031010037,18
"14","mt-mRNA modifications",0.0821090762728919,0.111220476042372,0.172734718465055,1.41384599542534,4
"15","mtRNA stability and decay",0.00235294117647059,0.00980973072618342,0.00241559542430995,2.03272904301935,17
"16","Translation",0.000193948797517455,0.00264818270683373,0.000194459790676366,2.97921078330423,155
"17","Mitochondrial ribosome",0.000192901234567901,0.00264818270683373,0.000193406918637457,2.80196902816397,83
"18","Mitochondrial ribosome assembly",0.00374015748031496,0.0107977603515089,0.00389368211125194,2.17230127367221,24
"19","Translation factors",0.00256764763973929,0.00980973072618342,0.00264181069022386,1.88971596976345,16
"20","mt-tRNA synthetases",0.00357001190003967,0.0107977603515089,0.00371029600499541,2.18402175875223,22
"21","fMet processing",0.404056795131846,0.449287033392873,0.999875705358494,1.10331562119702,3
"22","Protein import, sorting and homeostasis",0.00019293845263361,0.00264818270683373,0.000193444324869235,2.73858349925935,85
"23","Protein import and sorting",0.00567070786077434,0.0133942682159438,0.00601528420956238,2.52479044873873,47
"24","TOM",0.0204203013481364,0.0345752829644582,0.0247936998857127,1.62387318915301,9
"25","SAM",0.0557809330628803,0.0814839120232271,0.0929098027958351,1.42621631629553,3
"26","MIA40",0.0401622718052738,0.0623351926977688,0.0581673932317174,1.44936291596492,3
"27","TIM22 carrier pathway",0.237525354969574,0.281143587950494,0.917145588160819,1.23565592949574,3
"28","TIM23 presequence pathway",0.0133522152538944,0.0242619521076862,0.0152106307417183,1.62885636481837,6
"29","Import motor",0.0273113493829658,0.0432913942347011,0.035267870434351,1.56142813900832,6
"30","OXA",0.237745584441357,0.281143587950494,0.917658826673525,1.1780921719647,1
"31","Preprotein cleavage",0.00158698670898631,0.00899034593724859,0.00161629823276421,1.93534677767029,8
"32","Protein homeostasis",0.00563763608087092,0.0133942682159438,0.00597830813048775,2.54102282415468,51
"33","Proteases",0.00433412135539795,0.0111561866125761,0.00453843916540612,2.21377802342144,28
"34","Chaperones",0.00217262492593324,0.00956276182363443,0.00222634217904055,2.17209477588396,16
"35","OXPHOS",0.000194628260023355,0.00264818270683373,0.000195142710967494,3.04260210059084,153
"36","OXPHOS subunits",0.0001933114247052,0.00264818270683373,0.000193819184460256,2.96150986650067,87
"37","OXPHOS assembly factors",0.00252329192546584,0.00980973072618342,0.00259500028951027,2.63730821829876,67
"38","Complex I",0.00019293845263361,0.00264818270683373,0.000193444324869235,2.92217105540455,57
"39","CI subunits",0.000195503421309873,0.00264818270683373,0.00019602234245889,2.7728447234874,36
"40","CI assembly factors",0.00354470263883419,0.0107977603515089,0.00368306709475123,2.23669245482486,21
"41","Complex II",0.00872842689942472,0.0173404747735238,0.00952964473182172,1.68784703185392,8
"42","CII subunits",0.000804990943851882,0.00899034593724859,0.000812920015436191,1.70964419964703,4
"43","CII assembly factors",0.104045079492856,0.133644110727892,0.263184357173646,1.38515496133931,4
"44","Complex III",0.00178500595001983,0.00899034593724859,0.00182177523304333,2.26052634987946,15
"45","CIII subunits",0.000594766058683584,0.00738501189532117,0.000599193110859129,2.17799000150232,9
"46","CIII assembly factors",0.0242767550070807,0.0397498516050003,0.0305110553611385,1.57679732781187,6
"47","Complex IV",0.00587429018993538,0.0133942682159438,0.00624338590334623,2.33561103061015,46
"48","CIV subunits",0.00254901960784314,0.00980973072618342,0.00262214688016176,1.95554182528495,17
"49","CIV assembly factors",0.00432985632749459,0.0111561866125761,0.00453378409834818,2.21125443985119,29
"50","Complex V",0.00355309909198579,0.0107977603515089,0.00369209896687152,1.99619422335996,23
"51","CV subunits",0.00434267666798263,0.0111561866125761,0.00454777796941295,1.8492531710347,18
"52","CV assembly factors",0.021557860484035,0.0360912495743956,0.0264430103435083,1.55591525710875,5
"53","Respirasome assembly",0.0909639766552626,0.121014576086019,0.206506463345644,1.40310508805122,4
"54","Cytochrome C",0.0934165492248842,0.123177573756706,0.216515533246474,1.33754488242834,2
"55","Metabolism",0.000193836014731537,0.00264818270683373,0.00019434643502316,2.9908914685894,442
"56","Carbohydrate metabolism",0.00368788819875776,0.0107977603515089,0.00383728317747985,2.59196822701781,67
"57","Gluconeogenesis",0.0442477876106195,0.0666353614632946,0.0664690661777169,1.51782422718442,7
"58","Malate-aspartate shuttle",0.555248072741649,0.582619456609195,0.999999895821637,-0.93749468289673,6
"59","Glycerol phosphate shuttle",0.142290136931931,0.178161600024014,0.469297923963999,1.23910388615615,1
"60","Pyruvate metabolism",0.00178890876565295,0.00899034593724859,0.00182583322271576,2.06222806038801,14
"61","TCA cycle",0.000983864620228257,0.00899034593724859,0.000995533587541258,2.50282690541011,20
"62","TCA-associated",0.0264518695306285,0.0428405278267787,0.0338969229493265,1.60273939067788,13
"63","Itaconate metabolism",0.00101688021151108,0.00899034593724859,0.00102931498359397,1.76268595526925,5
"64","Ketone metabolism",0.00301689460981496,0.0107977603515089,0.0031181749175174,1.76147127462006,7
"65","Propanoate metabolism",0.00241497283155565,0.00980973072618342,0.00248085542379028,1.6529029120741,4
