"","pathway","pval","padj","HMDPval","NES","size"
"1","Mitochondrial central dogma",1e-04,0.000657183812989304,0.000100142328281297,-1.50794841786441,229
"2","mtDNA maintenance",0.03963510537905,0.0709711192016751,0.057134075820575,-1.38598088583485,31
"3","mtDNA replication",0.131730205278592,0.167758979371883,0.407690386114333,-1.30004760516204,14
"4","mtDNA nucleoid",0.150833848054355,0.184215109509007,0.520367142392223,-1.28820365230637,11
"5","mtDNA repair",0.99344894026975,0.99344894026975,0.999999999999996,-0.381036933758991,9
"6","mtDNA modifications",0.949767065019242,0.956184410053156,0.999999999999985,0.697236085846035,1
"7","mtDNA stability and decay",0.116565452091768,0.157211265319373,0.324786043121943,-1.31555874954726,3
"8","mtRNA metabolism",0.000201694231544978,0.00104450722392412,0.000202245304753307,-1.50023271140803,76
"9","Transcription",0.0436737315350032,0.0756672790548311,0.0652706494469484,-1.42268627118411,9
"10","mtRNA granules",0.00244031830238727,0.0088684738306269,0.00250754259204522,-1.55486600505543,27
"11","Polycistronic mtRNA processing",0.0340273646638905,0.0658451601937622,0.0466544805812684,-1.43633621137741,13
"12","mt-tRNA modifications",0.0507079354626276,0.0830272789443023,0.0807086740322816,-1.39210707548073,21
"13","mt-rRNA modifications",0.207453973955995,0.235959100148421,0.821761576387946,-1.23072249345718,18
"14","mt-mRNA modifications",0.331340465701699,0.365701699181875,0.996983460571034,-1.15850072012203,4
"15","mtRNA stability and decay",0.00826352728095993,0.0232314257521326,0.00898305106190655,-1.53499160079059,17
"16","Translation",0.000100190361687206,0.000657183812989304,0.000100333213572933,-1.53707714684499,155
"17","Mitochondrial ribosome",0.000100725221595488,0.000657183812989304,0.000100869549604053,-1.56588018756256,83
"18","Mitochondrial ribosome assembly",0.0124852007318911,0.0326367527903819,0.0141110262822366,-1.48725893693903,24
"19","Translation factors",0.0206951749371141,0.047439708702,0.0251894256761294,-1.47269639771612,16
"20","mt-tRNA synthetases",0.0474942679331805,0.078629399133821,0.0734493381787891,-1.39266464212124,22
"21","fMet processing",0.645580296896086,0.667996279427201,0.99999999823659,-0.912159143911181,3
"22","Protein import, sorting and homeostasis",0.000100735368187771,0.000657183812989304,0.000100879724269765,-1.60775648971252,85
"23","Protein import and sorting",0.000101864113272894,0.000657183812989304,0.000102011608742422,-1.64943816491261,47
"24","TOM",0.0385356454720617,0.0703249718894457,0.0550061519322748,-1.43085168396884,9
"25","SAM",0.149797570850202,0.184215109509007,0.514146618890313,-1.28888045349358,3
"26","MIA40",0.0430161943319838,0.0754048582995951,0.0639109476084407,-1.38829119586477,3
"27","TIM22 carrier pathway",0.104082321187584,0.14503075718029,0.263357195081384,-1.32634862896378,3
