"","pathway","pval","padj","HMDPval","NES","size"
"1","Mitochondrial central dogma",0.000224769611148573,0.00669813441222747,0.000225448681846123,-2.13792584570236,229
"2","mtDNA maintenance",0.296223531979917,0.689096507128441,0.988019736849808,-1.11846429053546,31
"3","mtDNA replication",0.395450568678915,0.718562618697053,0.999815787590582,-1.0453802286318,14
"4","mtDNA nucleoid",0.26353711790393,0.64372181258501,0.962436360593152,-1.1835263653361,11
"5","mtDNA repair",0.772238084779266,0.927931247033151,0.999999999990865,-0.743643536781445,9
"6","mtDNA modifications",0.673445212240869,0.9077753572882,0.999999999472628,-0.884052107832821,1
"7","mtDNA stability and decay",0.976941483576245,0.99701562364973,0.999999999999994,-0.4866048018479,3
"8","mtRNA metabolism",0.0533076429030186,0.256220606211283,0.0868451960729717,-1.41133853156589,76
"9","Transcription",0.394245552383044,0.718562618697053,0.999805404030498,-1.07065025432732,9
"10","mtRNA granules",0.0778167470407716,0.306849827993728,0.157675873487449,-1.42901720664489,27
"11","Polycistronic mtRNA processing",0.419376098418278,0.732302693423795,0.999938715303366,-1.03434872193332,13
"12","mt-tRNA modifications",0.695018490319774,0.908401360154792,0.999999999788982,-0.822213307904892,21
"13","mt-rRNA modifications",0.368111522544108,0.718562618697053,0.999372337159498,-1.06377033845746,18
"14","mt-mRNA modifications",0.0574257425742574,0.259285928592859,0.0970683809083605,-1.48533031978658,4
"15","mtRNA stability and decay",0.71894852135816,0.923476980020395,0.999999999922095,-0.807053319153194,17
"16","Translation",0.000221238938053097,0.00669813441222747,0.000221897593645865,-2.23226385682278,155
"17","Mitochondrial ribosome",0.000213949507916132,0.00669813441222747,0.000214566962576371,-2.43735995928768,83
"18","Mitochondrial ribosome assembly",0.0305770887166236,0.167171416018077,0.0406526716663568,-1.61879344214517,24
"19","Translation factors",0.031414762741652,0.167171416018077,0.0420797317490823,-1.61382442148122,16
"20","mt-tRNA synthetases",0.749861546981724,0.927931247033151,0.999999999977817,0.78161159094045,22
"21","fMet processing",0.352621274744399,0.710007701850208,0.998768152892259,-1.15263320669103,3
"22","Protein import, sorting and homeostasis",0.0217855617257582,0.166211251317634,0.0267768416027269,-1.56059231382933,85
"23","Protein import and sorting",0.00914893617021277,0.102747719074899,0.0100278687014435,-1.77950111205683,47
"24","TOM",0.0819240061497913,0.312991715803049,0.172067990221221,-1.46802558001367,9
"25","SAM",0.686752229715032,0.908401360154792,0.999999999700846,-0.816304752493492,3
"26","MIA40",0.695018490319774,0.908401360154792,0.999999999788982,-0.807769419152625,3
"27","TIM22 carrier pathway",0.296932782249293,0.689096507128441,0.988332216647778,-1.20130276701767,3
"28","TIM23 presequence pathway",0.0782570031124944,0.306849827993728,0.159181765135311,-1.46580412381844,6
"29","Import motor",0.291018230324589,0.689096507128441,0.985484228545365,-1.18335393851703,6
"30","OXA",0.582428430404738,0.85922610030006,0.999999970182253,-0.943847748212686,1
"31","Preprotein cleavage",0.0963987703118138,0.344693464577338,0.229071324809306,-1.43717948673124,8
"32","Protein homeostasis",0.328854766474728,0.705769531261968,0.996659678864574,-1.07499354343703,51
"33","Proteases",0.563334062568366,0.845314672521039,0.999999928326293,-0.910817922469546,28
"34","Chaperones",0.422671353251318,0.732302693423795,0.999947413530216,-1.02142280712391,16
"35","OXPHOS",0.000221092195445501,0.00669813441222747,0.000221750009022659,-2.28692495519051,153
"36","OXPHOS subunits",0.000212992545260916,0.00669813441222747,0.000213604686019917,-2.33297440452104,87
"37","OXPHOS assembly factors",0.0103381434417403,0.102747719074899,0.0114566200109238,-1.75699098873553,67
"38","Complex I",0.00323834196891192,0.0630954901545628,0.00335449546457948,-2.04722457563596,57
"39","CI subunits",0.00319488817891374,0.0630954901545628,0.00330804489675901,-2.05537022616963,36
"40","CI assembly factors",0.115292582118773,0.387753048079135,0.318214999537071,-1.3734631048588,21
"41","Complex II",0.39064558629776,0.718562618697053,0.999770855482,-1.07498327234348,8
"42","CII subunits",0.227062706270627,0.583316262660749,0.889795423375423,-1.27198907679197,4
"43","CII assembly factors",0.923212321232123,0.986510091038719,0.999999999999963,-0.563586635712392,4
"44","Complex III",0.118714473108876,0.387753048079135,0.336028595562692,-1.37626010672637,15
"45","CIII subunits",0.135734680430485,0.430307816683879,0.43076979416679,-1.37147802156779,9
"46","CIII assembly factors",0.439973321476212,0.744954828408586,0.99997656168323,-1.0351814125238,6
"47","Complex IV",0.00338767732373491,0.0630954901545628,0.00351442071295503,-1.9929494138716,46
"48","CIV subunits",0.00481927710843374,0.0797858099062918,0.0050703509067803,-1.89478335694253,17
"49","CIV assembly factors",0.0250708524089819,0.166903239046414,0.0317334228912657,-1.63985991794654,29
"50","Complex V",0.0227321931153929,0.166211251317634,0.0281780392112418,-1.65278462082814,23
"51","CV subunits",0.0106730559790895,0.102747719074899,0.0118642969899724,-1.79652469194011,18
"52","CV assembly factors",0.326747164288328,0.705769531261968,0.996359783891998,1.13763784138619,5
"53","Respirasome assembly",0.0565456545654565,0.259285928592859,0.0948306360935781,-1.48795765478385,4
"54","Cytochrome C",0.160326670964969,0.497680707787091,0.577247444428331,-1.29164127649213,2
"55","Metabolism",0.19543084181773,0.525479381119759,0.768994280692977,-1.09500150603131,447
"56","Carbohydrate metabolism",0.947323156310471,0.986510091038719,0.999999999999983,-0.701910604739008,69
"57","Gluconeogenesis",0.738971928545388,0.927931247033151,0.999999999965609,0.779733662528805,7
"58","Malate-aspartate shuttle",0.466429524232992,0.763714275941933,0.999993251918533,-1.0096149933525,6
"59","Glycerol phosphate shuttle",0.953405725567621,0.986510091038719,0.999999999999986,-0.699154754080387,1
"60","Pyruvate metabolism",0.189195100612423,0.525479381119759,0.738542658604746,-1.27869136897208,14
"61","TCA cycle",0.335226031884691,0.705769531261968,0.997430890378821,-1.09007772784827,20
"62","TCA-associated",0.44697247706422,0.748302236882796,0.999983125382765,1.00523254076632,13
"63","Itaconate metabolism",0.567325283571167,0.845314672521039,0.9999999403751,0.944063504370947,5
"64","Ketone metabolism",0.520860781730347,0.819620913517273,0.999999481627985,-0.955180381583687,8
"65","Propanoate metabolism",0.617005680776984,0.882161127181242,0.999999993754786,0.912754226512926,4
"66","Lipid metabolism",0.742154926486724,0.927931247033151,0.99999999996976,-0.860161580443679,121
"67","Fatty acid oxidation",0.82412626832018,0.941593163631,0.999999999998746,0.746153384123829,43
"68","Type II fatty acid synthesis",0.43719806763285,0.744954828408586,0.999973306516379,-1.03009612779925,8
"69","Lipoate insertion",0.785698569856986,0.929119737370563,0.999999999994595,-0.710689659820429,4
"70","Cardiolipin synthesis",0.357673808482728,0.710578632852354,0.999009492698871,-1.08168254862023,15
"71","Cholesterol, bile acid, steroid synthesis",0.741198156682028,0.927931247033151,0.999999999968569,0.782449221486173,12
"72","Cholesterol-associated",0.0234257468300021,0.166211251317634,0.0292184058498082,-1.42842377480494,2
"73","Phospholipid metabolism",0.413942411777441,0.732302693423795,0.99992117449516,-1.02117507957691,23
"74","Eicosanoid metabolism",0.93672525439408,0.986510091038719,0.999999999999976,0.597186430531857,3
"75","Amino acid metabolism",0.940137812230835,0.986510091038719,0.999999999999979,-0.736173158210187,89
"76","Branched-chain amino acid metabolism",0.972961186218927,0.99701562364973,0.999999999999993,-0.574383682281902,25
"77","Branched-chain amino acid dehydrogenase complex",0.999636627906977,0.999636627906977,0.999999999999997,0.373162750391486,6
"78","Lysine metabolism",0.015817223198594,0.138633309211206,0.0184258438559727,-1.70627648981707,16
"79","Serine metabolism",0.544273691913648,0.844758125990975,0.999999826551413,0.963686087131564,5
"80","Glycine metabolism",0.621993878443376,0.882161127181242,0.999999995001203,-0.870365229988819,15
"81","Glycine cleavage system",0.633498259116731,0.882161127181242,0.99999999699961,0.898374707443063,4
"82","Glutamate metabolism",0.179730222384251,0.525479381119759,0.688804947157281,1.28415403243787,7
"83","Proline metabolism",0.0291240551356158,0.166903239046414,0.0382220379590126,-1.58097395218491,6
"84","Glyoxylate metabolism",0.561045234958278,0.845314672521039,0.999999920334562,-0.920029164365201,8
"85","GABA metabolism",0.188953488372093,0.525479381119759,0.737323554528429,1.26932070317523,6
"86","Catechol metabolism",0.817489667174244,0.941593163631,0.999999999998393,-0.678922206272952,3
"87","Kynurenine metabolism",0.765587419056429,0.927931247033151,0.999999999988132,0.802895655948854,3
"88","Urea cycle",0.852967227635075,0.955579826448317,0.999999999999566,-0.665045368877479,7
"89","Nucleotide metabolism",0.0651757188498403,0.285623003194888,0.118070291538329,-1.42469358104427,36
"90","Nucleotide import",0.676262178919398,0.9077753572882,0.999999999532515,-0.825001488872396,7
"91","Nucleotide synthesis and processing",0.309862187769165,0.689096507128441,0.992871167776724,-1.10997371485671,24
"92","Creatine metabolism",0.075701544485534,0.306849827993728,0.150562554958123,-1.42838830105979,3
"93","Metals and cofactors",0.984954208460532,0.998354218483803,0.999999999999995,-0.690111463156361,115
"94","Carnitine synthesis and transport",0.309366995975119,0.689096507128441,0.992732701202355,1.15235401070865,5
"95","Carnitine shuttle",0.309366995975119,0.689096507128441,0.992732701202355,1.15235401070865,5
"96","Coenzyme A metabolism",0.952616172703988,0.986510091038719,0.999999999999986,0.55226378931992,5
"97","Coenzyme Q metabolism",0.373394495412844,0.718562618697053,0.999503109379356,1.0673210754365,13
"98","Copper metabolism",0.211691762621789,0.553369695274502,0.83837777489655,-1.26826588161025,7
"99","Iron homeostasis",0.0727505955653289,0.306849827993728,0.140971274898059,1.39645216386483,4
"100","Heme synthesis and processing",0.197495606326889,0.525479381119759,0.778629614946613,-1.25646893691657,16
"101","Fe-S cluster biosynthesis",0.195496860792379,0.525479381119759,0.769305904735033,-1.23988066475378,23
"102","Molybdenum cofactor synthesis and proteins",0.630731922398589,0.882161127181242,0.999999996609078,-0.855494878781525,5
"103","NAD biosynthesis and metabolism",0.930579964850615,0.986510091038719,0.999999999999971,-0.602317684306159,13
"104","Tetrahydobiopterin synthesis",0.260169675875571,0.64372181258501,0.958123131207457,-1.23653834491815,3
"105","Fe-S-containing proteins",0.344466273739358,0.709592681121613,0.998255833022335,-1.07904308058741,31
