"","pathway","pval","padj","HMDPval","NES","size"
"1","Mitochondrial central dogma",0.000122518990443519,0.00183737391175673,0.000122729641971237,-2.12905363335819,229
"2","mtDNA maintenance",0.0850544804033176,0.183668370726005,0.183559783891148,-1.39290958657868,31
"3","mtDNA replication",0.621788102780711,0.65706686038529,0.999999994955162,-0.872780861949705,14
"4","mtDNA nucleoid",0.110651313422094,0.20314692768195,0.294831447598076,-1.38378171976977,11
"5","mtDNA repair",0.362709395484341,0.421018168947617,0.999204436046368,-1.10926563869253,9
"6","mtDNA modifications",0.0999799237100984,0.196013271484272,0.244706036526102,-1.26339551405474,1
"7","mtDNA stability and decay",0.486023622047244,0.536426071741032,0.999997324524316,-1.04253780908103,3
"8","mtRNA metabolism",0.0172438776988842,0.0676141520298355,0.0203479573753569,-1.52867889743035,76
"9","Transcription",0.232702112163146,0.312365898309088,0.905271103739856,-1.2404982386229,9
"10","mtRNA granules",0.15486214297507,0.24035895107589,0.544554732209826,-1.29639195263855,27
"11","Polycistronic mtRNA processing",0.361717225474543,0.421018168947617,0.999169212068444,-1.10053906695346,13
"12","mt-tRNA modifications",0.235214370445687,0.312919117825066,0.911608777386519,-1.20466878056742,21
"13","mt-rRNA modifications",0.109450171821306,0.20314692768195,0.28893166938504,-1.37917583942229,18
"14","mt-mRNA modifications",0.346048513302034,0.419196979528481,0.998368948287472,-1.15295115368943,4
"15","mtRNA stability and decay",0.0812965851967412,0.181705515511446,0.169819429280594,-1.43706163570542,17
"16","Translation",0.000130378096479791,0.00183737391175673,0.000130615603205926,-2.20264929343746,155
"17","Mitochondrial ribosome",0.000144133756125685,0.00183737391175673,0.000144421982592588,-2.10964019939101,83
"18","Mitochondrial ribosome assembly",0.107926931456343,0.20314692768195,0.281541930613206,-1.36941884619356,24
"19","Translation factors",0.00399166955918084,0.0241397187479749,0.00416583527510054,-1.72441959123554,16
"20","mt-tRNA synthetases",0.0215742457441429,0.0784039662409097,0.0264669913030945,-1.5813770931912,22
"21","fMet processing",0.148031496062992,0.232175714877746,0.503555208470133,-1.28900007293498,3
"22","Protein import, sorting and homeostasis",0.000143451441686989,0.00183737391175673,0.000143737041296106,-1.86105785443174,85
"23","Protein import and sorting",0.00632130743139069,0.0303205297430482,0.00674717419050382,-1.66664570499826,47
"24","TOM",0.111798980335033,0.20314692768195,0.300527650399053,-1.38973113141584,9
"25","SAM",0.131692913385827,0.218024934383202,0.407477401434241,-1.30191143846136,3
"26","MIA40",0.206299212598425,0.295563294972744,0.817051344386642,-1.24632177184,3
"27","TIM22 carrier pathway",0.090748031496063,0.186461615966729,0.205638867896795,-1.34062967781921,3
"28","TIM23 presequence pathway",0.351704545454545,0.421018168947617,0.998718705181764,-1.14147473268696,6
"29","Import motor",0.146022727272727,0.232175714877746,0.491532322359431,-1.33284595978401,6
