"","pathway","pval","padj","HMDPval","NES","size"
"1","Mitochondrial central dogma",0.247277386290839,1,0.93758258076563,1.11587827806988,229
"2","mtDNA maintenance",0.516866359447005,1,0.999999374662348,0.92027725822842,31
"3","mtDNA replication",0.305571510626077,1,0.991586129446155,1.12833246954745,14
"4","mtDNA nucleoid",0.888411178424858,1,0.999999999999877,0.653443382721856,11
"5","mtDNA repair",0.584768077780028,1,0.999999973203427,-0.904461826659386,9
"6","mtDNA modifications",0.290639406694728,1,0.985282046427287,-1.14035979266186,1
"7","mtDNA stability and decay",0.261338661338661,1,0.959665617974406,-1.19153727739437,3
"8","mtRNA metabolism",0.311438474870017,1,0.993295866728715,1.02542096279135,76
"9","Transcription",0.91877658497063,1,0.999999999999957,-0.613432208822031,9
"10","mtRNA granules",0.235994788758608,1,0.913509611121778,1.1519201180573,27
"11","Polycistronic mtRNA processing",0.433589251439539,1,0.999968395350517,1.01075287270934,13
"12","mt-tRNA modifications",0.473979782852864,1,0.999995275052497,0.960735820819885,21
"13","mt-rRNA modifications",0.481837003576134,1,0.999996739688339,0.964837967621741,18
"14","mt-mRNA modifications",0.752887295898049,1,0.999999999980346,0.770590242465283,4
"15","mtRNA stability and decay",0.335286335286335,1,0.99743731229386,1.08289968578973,17
"16","Translation",0.24125932062966,1,0.925516181000363,1.09365949233393,155
"17","Mitochondrial ribosome",0.151933701657459,1,0.526971767699078,1.23765748301361,83
"18","Mitochondrial ribosome assembly",0.588549337260677,1,0.999999977445681,0.878914118439974,24
"19","Translation factors",0.401725589225589,1,0.999861686167029,-1.03423054536373,16
"20","mt-tRNA synthetases",0.202093849317629,1,0.799245677819252,1.21257140079086,22
"21","fMet processing",0.81018981018981,1,0.999999999997883,-0.739427386701293,3
"22","Protein import, sorting and homeostasis",0.936853002070393,1,0.999999999999977,0.676173737028606,87
"23","Protein import and sorting",0.880728978708048,1,0.999999999999839,0.702821683628981,49
"24","TOM",0.833704678954831,1,0.999999999999121,-0.703782139524084,9
"25","SAM",0.201520912547529,1,0.796741514945401,1.24533327047432,3
"26","MIA40",0.536063936063936,1,0.999999745640823,-1.00348852834249,3
"27","TIM22 carrier pathway",0.95964035964036,1,0.999999999999989,-0.517806884838399,3
"28","TIM23 presequence pathway",0.363967611336032,1,0.999247038523905,-1.11371942518586,6
"29","Import motor",0.0894903200316081,1,0.200629764413846,1.40749702055963,6
"30","OXA",0.504587155963303,1,0.999998885550202,1.00039246767662,1
"31","Preprotein cleavage",0.367804483942638,1,0.999363790722468,-1.09957527848518,8
"32","Protein homeostasis",0.982770346860122,1,0.999999999999995,-0.623965591635966,52
"33","Proteases",0.911504424778761,1,0.999999999999945,-0.681982347093966,28
"34","Chaperones",0.760984928889832,1,0.999999999985761,-0.775440094376518,17
"35","OXPHOS",0.9996685998343,1,0.999999999999997,0.556678662926799,155
"36","OXPHOS subunits",0.802649690295939,1,0.999999999997182,0.749035704445188,89
"37","OXPHOS assembly factors",0.597884841363102,1,0.99999998523748,-0.872080382410465,67
"38","Complex I",0.992558469170801,1,0.999999999999996,0.572637487711464,57
"39","CI subunits",0.798670977011494,1,0.999999999996719,0.751552720367797,36
"40","CI assembly factors",0.875965665236051,1,0.99999999999981,-0.704708415627409,21
"41","Complex II",0.18986063421531,1,0.741886075415508,-1.27718170628658,8
"42","CII subunits",0.913453815261044,1,0.999999999999948,-0.597269328340941,4
"43","CII assembly factors",0.236345381526104,1,0.914353183301764,-1.2192259879958,4
"44","Complex III",0.843488194973343,1,0.999999999999387,0.702327978137432,15
"45","CIII subunits",0.746298124383021,1,0.999999999974407,0.775731739261012,9
"46","CIII assembly factors",0.805215329909127,1,0.999999999997444,0.715102575410659,6
"47","Complex IV",0.962199312714777,1,0.99999999999999,0.630975960688356,48
"48","CIV subunits",0.436367034199215,1,0.999972247300823,0.993192888855005,19
"49","CIV assembly factors",0.917933130699088,1,0.999999999999956,-0.67740834561242,29
"50","Complex V",0.835405455557617,1,0.999999999999175,0.723795614917889,23
"51","CV subunits",0.577451533973273,1,0.999999962556805,0.897298153739316,18
"52","CV assembly factors",0.456968463886063,1,0.999989457716442,-1.04788808103633,5
"53","Respirasome assembly",0.917871485943775,1,0.999999999999956,-0.591998273674018,4
"54","Cytochrome C",0.356467511567089,1,0.998956380766357,1.12024849972263,2
"55","Metabolism",0.463344788087056,1,0.999992194799059,-0.89988451315758,456
"56","Carbohydrate metabolism",0.999999,1,0.999999999999997,0.489294381457448,72
"57","Gluconeogenesis",0.65,1,0.999999998546421,0.85778923870762,7
"58","Malate-aspartate shuttle",0.507111813512446,1,0.999999010509474,0.988157665818272,6
"59","Glycerol phosphate shuttle",0.727400280617358,1,0.999999999944933,-0.851538338681341,1
"60","Pyruvate metabolism",0.237473684210526,1,0.91702481095401,-1.19538363887466,15
"61","TCA cycle",0.447772369898914,1,0.999983748041678,0.979310691180067,21
"62","TCA-associated",0.476836393989983,1,0.999995871275506,-0.980865070617648,13
"63","Itaconate metabolism",0.556499407348874,1,0.999999901688997,0.942389895528046,6
"64","Ketone metabolism",0.452385666204712,1,0.999986918356906,1.01553699963525,8
"65","Propanoate metabolism",0.833534136546185,1,0.999999999999116,-0.696258385947285,4
"66","Lipid metabolism",0.997805948317894,1,0.999999999999997,-0.60545718579793,124
"67","Fatty acid oxidation",0.663912460920054,1,0.999999999205378,-0.840821823039888,44
"68","Type II fatty acid synthesis",0.630766184913878,1,0.999999996614218,0.869691488667521,8
"69","Lipoate insertion",0.46425702811245,1,0.999992523545502,-1.04987240598778,4
"70","Cardiolipin synthesis",0.268631578947368,1,0.968239837141976,-1.16012478755352,15
"71","Cholesterol, bile acid, steroid synthesis",0.199232245681382,1,0.786554023813014,1.24998431251498,13
"72","Cholesterol-associated",0.758298548996223,1,0.999999999984159,-0.850223790098259,2
"73","Phospholipid metabolism",0.993319725366487,1,0.999999999999996,0.504869390035721,23
"74","Eicosanoid metabolism",0.506093906093906,1,0.999998961915275,-1.02112534512889,3
"75","Amino acid metabolism",0.968496420047733,1,0.999999999999992,-0.671186167758574,89
"76","Branched-chain amino acid metabolism",0.94732278343811,1,0.999999999999983,-0.641110034433689,25
"77","Branched-chain amino acid dehydrogenase complex",0.656477732793522,1,0.999999998903611,-0.853921447134407,6
"78","Lysine metabolism",0.232323232323232,1,0.904285998999382,-1.19513558390183,16
"79","Serine metabolism",0.504226459602909,1,0.999998866447817,1.00379980722954,5
"80","Glycine metabolism",0.985529322162985,1,0.999999999999995,0.506949447890575,15
"81","Glycine cleavage system",0.8731581043409,1,0.99999999999979,0.634846509866324,4
"82","Glutamate metabolism",0.903088175538399,1,0.999999999999926,-0.631486364373827,7
"83","Proline metabolism",0.637246963562753,1,0.999999997457049,-0.87212266307381,6
"84","Glyoxylate metabolism",0.44090279152643,1,0.999977561316908,1.02779196929224,8
"85","GABA metabolism",0.669230769230769,1,0.999999999368081,-0.840512351038484,6
"86","Catechol metabolism",0.318081918081918,1,0.994840771492849,-1.14879538724735,3
"87","Kynurenine metabolism",0.3996003996004,1,0.999847561403741,-1.09886678976406,3
"88","Urea cycle",0.571718813490451,1,0.999999951288961,-0.917048994286408,7
"89","Nucleotide metabolism",0.033913431503793,1,0.0464510068570141,-1.91974170535521,38
"90","Nucleotide import",0.845655256228479,1,0.999999999999434,-0.691010462205116,9
"91","Nucleotide synthesis and processing",0.375736377025037,1,0.999552239087068,1.03062037505333,24
"92","Creatine metabolism",0.000599400599400599,0.0893106893106893,0.000603894319522223,-1.51497001083829,3
"93","Metals and cofactors",0.388822423517347,1,0.999751141099532,0.948524607320445,116
