"","pathway","pval","padj","HMDPval","NES","size"
"1","Mitochondrial central dogma",0.994341330918968,1,0.999999999999996,0.750546570738635,229
"2","mtDNA maintenance",0.88715953307393,0.996602292081637,0.999999999999872,0.728616058310528,31
"3","mtDNA replication",0.693393331969728,0.92619801084991,0.999999999774038,0.83108898257264,14
"4","mtDNA nucleoid",0.62964483678916,0.907314486646387,0.999999996441808,0.871788318942612,11
"5","mtDNA repair",0.273394495412844,0.697016621218024,0.972949202995381,1.18242374988085,9
"6","mtDNA modifications",0.528726396143029,0.856306880709906,0.999999641504523,-0.98479783574014,1
"7","mtDNA stability and decay",0.80324259407526,0.949198549629045,0.999999999997245,-0.730006745991528,3
"8","mtRNA metabolism",0.809048428207307,0.949198549629045,0.99999999999779,0.833620329474906,76
"9","Transcription",0.944684189878384,1,0.999999999999982,-0.578428194476096,9
"10","mtRNA granules",0.992424242424242,1,0.999999999999996,-0.522737544264286,27
"11","Polycistronic mtRNA processing",0.899447061232849,0.996602292081637,0.999999999999916,0.661822334992645,13
"12","mt-tRNA modifications",0.103898797179594,0.387023019493986,0.262506084518025,1.36057856108612,21
"13","mt-rRNA modifications",0.687548638132296,0.92619801084991,0.999999999710769,-0.835399912091116,18
"14","mt-mRNA modifications",0.887529597474349,0.996602292081637,0.999999999999873,-0.632506566507987,4
"15","mtRNA stability and decay",0.982859368913128,1,0.999999999999995,-0.530023797901549,17
"16","Translation",0.999780509218613,1,0.999999999999997,0.664296518293629,155
"17","Mitochondrial ribosome",0.999999,1,0.999999999999997,0.422709502786045,83
"18","Mitochondrial ribosome assembly",0.342165658251617,0.718065958866069,0.998077940430557,1.07998735589404,24
"19","Translation factors",0.419573643410853,0.749462501877723,0.999939274574467,-1.02313839918235,16
"20","mt-tRNA synthetases",0.805054899523514,0.949198549629045,0.999999999997428,0.768661278481697,22
"21","fMet processing",0.579704354774271,0.877258082391311,0.999999966226828,0.949889799909249,3
"22","Protein import, sorting and homeostasis",0.94495609338188,1,0.999999999999982,0.754032149701781,86
"23","Protein import and sorting",0.792824554126918,0.949198549629045,0.999999999995895,0.818371411347338,48
"24","TOM",0.200815494393476,0.598430173292559,0.793632825356091,1.26618545801012,9
"25","SAM",0.763410728582866,0.940067756684687,0.999999999987066,-0.774082002214831,3
"26","MIA40",0.58226581265012,0.877258082391311,0.999999969959865,-0.955199029956357,3
"27","TIM22 carrier pathway",0.117459049141031,0.416699960047942,0.329438489149102,1.34371894120994,3
"28","TIM23 presequence pathway",0.711402821316614,0.92859430752063,0.999999999893575,-0.796731061231447,6
"29","Import motor",0.69620253164557,0.92619801084991,0.999999999799232,0.820147019325736,6
"30","OXA",0.757364649681529,0.940067756684687,0.999999999983559,0.832797743558364,1
"31","Preprotein cleavage",0.314749608763693,0.713794729542302,0.994112782847127,-1.15134416967492,8
"32","Protein homeostasis",0.999162654385598,1,0.999999999999997,0.532806888594924,52
"33","Proteases",0.864156801862992,0.996602292081637,0.99999999999971,-0.72368646410952,28
"34","Chaperones",0.94391947411668,1,0.999999999999981,0.616276403651909,17
"35","OXPHOS",0.00165471594043023,0.101511210206862,0.00168648645970408,-1.79282864147017,153
"36","OXPHOS subunits",0.00319009194970914,0.118830925126665,0.00330292023757918,-1.92972384818834,87
"37","OXPHOS assembly factors",0.110963328899867,0.403256975758053,0.296374386231641,-1.26787106434828,67
"38","Complex I",0.0368751187987075,0.226406294663678,0.0518609396530376,-1.46047589331461,57
"39","CI subunits",0.0220973056793952,0.19665294055538,0.0272359008107998,-1.61162577056925,36
"40","CI assembly factors",0.312548262548263,0.713794729542302,0.993580697866148,-1.10288431323422,21
"41","Complex II",0.245109546165884,0.668340503561605,0.933431895748471,-1.21520254299315,8
"42","CII subunits",0.246250986582478,0.668340503561605,0.935644228915748,-1.22308230296908,4
"43","CII assembly factors",0.61069455406472,0.900925629263795,0.999999991714026,-0.911658921280514,4
"44","Complex III",0.0263055339049104,0.19665294055538,0.0336653866258746,-1.60422339568121,15
"45","CIII subunits",0.0431541781090624,0.229641876366082,0.064195135391864,-1.52858916238223,9
"46","CIII assembly factors",0.380289968652038,0.732154024836952,0.999634627281038,-1.10326433215138,6
"47","Complex IV",0.0988439306358382,0.3776345042241,0.239680835820198,-1.32155409054685,46
"48","CIV subunits",0.280677834047526,0.697016621218024,0.978973350781,-1.14265644524263,17
"49","CIV assembly factors",0.246702870442203,0.668340503561605,0.936503515631962,-1.15882626910205,29
"50","Complex V",0.0290360046457607,0.19665294055538,0.0380765519594291,-1.58053653558531,23
"51","CV subunits",0.0153696498054475,0.19665294055538,0.0178321669008234,-1.70767716446677,18
"52","CV assembly factors",0.661526294978252,0.92619801084991,0.999999999119071,-0.848679651078876,5
"53","Respirasome assembly",0.945074989866234,1,0.999999999999982,0.54614986366606,4
"54","Cytochrome C",0.702862783810464,0.926783670688134,0.999999999848132,-0.862547722085719,2
"55","Metabolism",0.000172057811424639,0.0256366139022712,0.000172463415458119,-1.91242764429384,452
"56","Carbohydrate metabolism",0.0109454614078128,0.186498409767108,0.0121976149215606,-1.75705491804551,71
"57","Gluconeogenesis",0.026813880126183,0.19665294055538,0.0344720541562763,-1.5697396198252,7
"58","Malate-aspartate shuttle",0.0385971786833856,0.226406294663678,0.0551242814665582,-1.52215344618665,6
"59","Glycerol phosphate shuttle",0.758336681398152,0.940067756684687,0.999999999984183,-0.825076221973203,1
"60","Pyruvate metabolism",0.326031683942891,0.713794729542302,0.996252347074828,-1.10858549536938,14
"61","TCA cycle",0.0158301158301158,0.19665294055538,0.0184430107567527,-1.68489790322422,21
"62","TCA-associated",0.0904473529986325,0.364233935048547,0.204434528264861,-1.40098266805812,13
"63","Itaconate metabolism",0.406739811912226,0.749462501877723,0.999890119011964,-1.07643825736755,6
"64","Ketone metabolism",0.334507042253521,0.713794729542302,0.997353139851047,-1.13056919129316,8
"65","Propanoate metabolism",0.180149960536701,0.571113704680179,0.691091060174761,-1.27774425957868,4
"66","Lipid metabolism",0.0112650046168052,0.186498409767108,0.0125905937231357,-1.66256103771345,122
"67","Fatty acid oxidation",0.0102713178294574,0.186498409767108,0.0113755554805844,-1.78021597356737,43
"68","Type II fatty acid synthesis",0.162754303599374,0.527182418180581,0.591670435338783,-1.30791690406712,8
"69","Lipoate insertion",0.194554064719811,0.598430173292559,0.764833765860874,-1.26706415421034,4
"70","Cardiolipin synthesis",0.216016427104723,0.63110681644321,0.854243068655169,1.21924125676083,15
"71","Cholesterol, bile acid, steroid synthesis",0.327846364883402,0.713794729542302,0.996519215713512,-1.11278016610175,12
"72","Cholesterol-associated",0.692003948667325,0.92619801084991,0.999999999760408,-0.871356552139927,2
"73","Phospholipid metabolism",0.125516956162117,0.43493084809664,0.372770487555685,1.31819464322777,23
"74","Eicosanoid metabolism",0.0654523618895116,0.301186750130412,0.118864344711135,-1.39238324280899,3
"75","Amino acid metabolism",0.0413857677902622,0.228388125953669,0.060598555890444,-1.41104117225495,89
"76","Branched-chain amino acid metabolism",0.0189116171362408,0.19665294055538,0.0226531581618531,-1.65347224711229,25
"77","Branched-chain amino acid dehydrogenase complex",0.368926332288401,0.732154024836952,0.999394482682269,-1.11509461472191,6
"78","Lysine metabolism",0.0344961240310078,0.223474890461746,0.0474955053175283,-1.58041863861114,16
"79","Serine metabolism",0.27710355987055,0.697016621218024,0.976183281705001,1.19875189315196,5
"80","Glycine metabolism",0.902961808261886,0.996602292081637,0.999999999999926,-0.661313890867105,15
"81","Glycine cleavage system",0.682205107417917,0.92619801084991,0.999999999637152,0.830510648704528,4
"82","Glutamate metabolism",0.9,0.996602292081637,0.999999999999918,0.625029800913765,7
"83","Proline metabolism",0.0199843260188088,0.19665294055538,0.0241696817150866,-1.59946838422289,6
"84","Glyoxylate metabolism",0.0230829420970266,0.19665294055538,0.0287027166829234,-1.61368133823145,8
"85","GABA metabolism",0.639302507836991,0.907314486646387,0.999999997677103,-0.860343927387767,6
"86","Catechol metabolism",0.722932481022773,0.92859430752063,0.99999999993387,0.80236931904595,3
"87","Kynurenine metabolism",0.550139832201358,0.877258082391311,0.999999867962316,0.978566309054296,3
"88","Urea cycle",0.422515772870662,0.749462501877723,0.999947031749957,-1.04716910410359,7
"89","Nucleotide metabolism",0.335339805825243,0.713794729542302,0.99744299383977,-1.07160041577857,37
"90","Nucleotide import",0.360133020344288,0.732154024836952,0.999109834443987,-1.10571792486079,8
"91","Nucleotide synthesis and processing",0.732386254559416,0.932697025037205,0.99999999995507,-0.811071098082918,24
"92","Creatine metabolism",0.756004803843074,0.940067756684687,0.999999999982645,-0.784867022344022,3
"93","Metals and cofactors",0.00204384986993683,0.101511210206862,0.00209159310061467,-1.89191843644948,115
"94","Carnitine synthesis and transport",0.445037564254646,0.766769634125321,0.999981519457395,-1.05383793206891,5
"95","Carnitine shuttle",0.445037564254646,0.766769634125321,0.999981519457395,-1.05383793206891,5
"96","Coenzyme A metabolism",0.366943455911427,0.732154024836952,0.999339219584064,-1.12380902892678,5
"97","Coenzyme Q metabolism",0.0859542879468646,0.355755247335634,0.186947546329771,-1.41043474330153,13
"98","Copper metabolism",0.315851735015773,0.713794729542302,0.994363511412049,-1.15645938920601,7
"99","Iron homeostasis",0.010457774269929,0.186498409767108,0.0116019736503035,-1.56873431346271,4
"100","Heme synthesis and processing",0.00658914728682171,0.186498409767108,0.00705096271929231,-1.84591359411649,16
"101","Fe-S cluster biosynthesis",0.302168021680217,0.713794729542302,0.990418930455316,-1.1119555258341,23
"102","Molybdenum cofactor synthesis and proteins",0.222024515618822,0.636185631292393,0.874457398176316,-1.2485173838174,5
"103","NAD biosynthesis and metabolism",0.591234896579971,0.880939995904157,0.999999980039511,0.901830183780148,13
"104","Tetrahydobiopterin synthesis",0.503002401921537,0.832748420958989,0.999998799137855,-1.01561579818115,3
