"","pathway","pval","padj","HMDPval","NES","size"
"1","Mitochondrial central dogma",0.501250852854219,0.993195657195657,0.999998695784329,0.853896021561397,229
"2","mtDNA maintenance",0.345218198700093,0.993195657195657,0.998310490952805,-1.04870491096739,31
"3","mtDNA replication",0.720925925925926,0.993195657195657,0.999999999928186,-0.800590040933597,14
"4","mtDNA nucleoid",0.680866691149468,0.993195657195657,0.999999999615885,-0.827381893089971,11
"5","mtDNA repair",0.0216752387950037,0.960228318909961,0.0266149431411497,-1.59771742591702,9
"6","mtDNA modifications",0.265855604307938,0.993195657195657,0.965181123709568,1.15090894990616,1
"7","mtDNA stability and decay",0.0627125047223272,0.993195657195657,0.111137294023401,-1.34749975604377,3
"8","mtRNA metabolism",0.220804926325049,0.993195657195657,0.87052478328744,1.09735262830805,76
"9","Transcription",0.81834137779728,0.999781181619256,0.999999999998443,0.712563980312512,9
"10","mtRNA granules",0.504277253783724,0.993195657195657,0.999998869157619,0.936271127500473,27
"11","Polycistronic mtRNA processing",0.876135731503801,0.999781181619256,0.999999999999811,-0.677810340646679,13
"12","mt-tRNA modifications",0.181348266207194,0.993195657195657,0.697579363515108,1.24616023656547,21
"13","mt-rRNA modifications",0.128338762214984,0.993195657195657,0.388483066872037,1.33254915412138,18
"14","mt-mRNA modifications",0.587602238484718,0.993195657195657,0.999999976451579,0.928230833516111,4
"15","mtRNA stability and decay",0.567348442970333,0.993195657195657,0.999999940438679,-0.90839170859545,17
"16","Translation",0.889164226177067,0.999781181619256,0.99999999999988,0.71237835655981,155
"17","Mitochondrial ribosome",0.546503112413036,0.993195657195657,0.999999843645351,-0.894229060892029,83
"18","Mitochondrial ribosome assembly",0.49151277746689,0.993195657195657,0.999997935295005,-0.957125968245563,24
"19","Translation factors",0.906222802436902,0.999781181619256,0.999999999999934,0.653854710187125,16
"20","mt-tRNA synthetases",0.435296646603611,0.993195657195657,0.99997082142819,0.98952654504227,22
"21","fMet processing",0.202421410365336,0.993195657195657,0.800668996118907,1.26261218985428,3
"22","Protein import, sorting and homeostasis",0.98811265544989,0.999781181619256,0.999999999999996,-0.628269843133439,87
"23","Protein import and sorting",0.605433376455369,0.993195657195657,0.999999989501994,-0.871861252829282,49
"24","TOM",0.639052167523879,0.993195657195657,0.999999997651374,-0.865613680501864,9
"25","SAM",0.537211938043068,0.993195657195657,0.99999975891793,-0.992842892524015,3
"26","MIA40",0.246883264072535,0.993195657195657,0.936843946255503,-1.18547852064187,3
"27","TIM22 carrier pathway",0.378730638458632,0.993195657195657,0.999608227253729,-1.09457913107261,3
"28","TIM23 presequence pathway",0.50502045370026,0.993195657195657,0.999998908070806,-0.997948277430784,6
"29","Import motor",0.404411764705882,0.993195657195657,0.999877713906979,1.07957758117582,6
"30","OXA",0.565243535778713,0.993195657195657,0.999999934370548,-0.958692085432608,1
"31","Preprotein cleavage",0.771528032246244,0.993195657195657,0.999999999990607,-0.76167093546062,8
"32","Protein homeostasis",0.597736177622986,0.993195657195657,0.999999985137789,0.853187319191945,52
"33","Proteases",0.354945054945055,0.993195657195657,0.998885435087793,1.03238001586382,28
"34","Chaperones",0.696830601092896,0.993195657195657,0.999999999804461,0.816081881498206,17
"35","OXPHOS",0.692432140931152,0.993195657195657,0.999999999764696,-0.816773614586047,155
"36","OXPHOS subunits",0.170571010248902,0.993195657195657,0.63737866750042,-1.18109876108032,89
"37","OXPHOS assembly factors",0.745374610734567,0.993195657195657,0.999999999973438,-0.79911399002583,67
"38","Complex I",0.993012136815006,0.999781181619256,0.999999999999996,-0.578764052268188,57
"39","CI subunits",0.40513204719985,0.993195657195657,0.999881692082942,-0.998080445917934,36
"40","CI assembly factors",0.830712901141503,0.999781181619256,0.999999999999019,0.728517537223612,21
"41","Complex II",0.244411872480762,0.993195657195657,0.932049847976195,-1.2112531839765,8
"42","CII subunits",0.631814787154593,0.993195657195657,0.999999996767759,-0.917960085705895,4
"43","CII assembly factors",0.203696788648245,0.993195657195657,0.806152475691129,-1.23144978232841,4
