"","pathway","pval","padj","HMDPval","NES","size"
"1","Mitochondrial central dogma",0.609366076527698,0.873344576847577,0.999999991204547,0.940670980228045,228
"2","mtDNA maintenance",0.494376757263355,0.873344576847577,0.999998196324463,-0.974998927336563,30
"3","mtDNA replication",0.498104793756968,0.873344576847577,0.999998487215005,-0.972905107153308,14
"4","mtDNA nucleoid",0.0518287079580959,0.500878029200743,0.0833247566554636,1.4905285873002,11
"5","mtDNA repair",0.786603692571919,0.917020769876785,0.999999999994781,-0.742989873142846,9
"6","mtDNA modifications",0.337651983256926,0.873344576847577,0.997677573306437,-1.10660497922358,1
"7","mtDNA stability and decay",0.0044925464570145,0.0956270602993086,0.00471161159210812,-1.52393435713703,3
"8","mtRNA metabolism",0.125756336876533,0.742447835565245,0.374093343292224,1.25090934177255,76
"9","Transcription",0.754865269461078,0.899799401197605,0.999999999981838,0.761317624654404,9
"10","mtRNA granules",0.36537458717191,0.873344576847577,0.999292071351411,1.07463995578964,27
"11","Polycistronic mtRNA processing",0.652070790001824,0.873344576847577,0.999999998671934,0.855836626952345,13
"12","mt-tRNA modifications",0.248756218905473,0.833993174061433,0.940291923341124,1.18829874297889,21
"13","mt-rRNA modifications",0.647548358074674,0.873344576847577,0.9999999983821,-0.864605531971603,18
"14","mt-mRNA modifications",0.967679504548094,0.983257760725497,0.999999999999991,0.48720572181936,4
"15","mtRNA stability and decay",0.800402324541797,0.917020769876785,0.999999999996929,-0.757333804514681,17
"16","Translation",0.547945205479452,0.873344576847577,0.999999853786913,-0.967799320162045,155
"17","Mitochondrial ribosome",0.151135473766641,0.802055297284072,0.522178232122005,-1.18656633425151,83
"18","Mitochondrial ribosome assembly",0.766478674656327,0.90639144860153,0.999999999988542,0.786197300346841,24
"19","Translation factors",0.583831672203765,0.873344576847577,0.999999972033326,-0.910117512427427,16
"20","mt-tRNA synthetases",0.439581856839121,0.873344576847577,0.999976127561778,1.01187023647393,22
"21","fMet processing",0.465182764958138,0.873344576847577,0.99999284304246,-1.0574642551183,3
"22","Protein import, sorting and homeostasis",0.00417101147028154,0.0956270602993086,0.00436067345595849,-1.56430427047784,85
"23","Protein import and sorting",0.00147347740667976,0.0956270602993086,0.00149888264367902,-1.71909334527518,47
"24","TOM",0.0594675826534994,0.500878029200743,0.102373383242598,-1.47578160659695,9
"25","SAM",0.72084949969369,0.899799401197605,0.99999999992796,-0.81049924956795,3
"26","MIA40",0.0308352052276904,0.459444557892587,0.0410903715788445,-1.44943045244583,3
"27","TIM22 carrier pathway",0.642229936695936,0.873344576847577,0.999999997957544,-0.895630837292242,3
"28","TIM23 presequence pathway",0.0471182162389567,0.500878029200743,0.0726228794518432,-1.48498941228883,6
"29","Import motor",0.9765625,0.983257760725497,0.999999999999994,0.472476852904632,6
"30","OXA",0.697291875626881,0.899799401197605,0.999999999808213,0.868819623214521,1
"31","Preprotein cleavage",0.802550478214665,0.917020769876785,0.999999999997171,-0.718597114576971,8
"32","Protein homeostasis",0.10519832471052,0.653106265911144,0.268566211255405,-1.27757673928219,51
"33","Proteases",0.444192535751657,0.873344576847577,0.999980771324972,1.00756561690648,28
"34","Chaperones",0.00841638981173865,0.139338009105451,0.00916228667983213,-1.68811224609141,16
"35","OXPHOS",0.00563463819691578,0.104945136417556,0.00597495741955378,-1.42948636954039,152
"36","OXPHOS subunits",0.00077780658542909,0.0956270602993086,0.000785228126247036,-1.68824458175264,87
"37","OXPHOS assembly factors",0.0817562452687358,0.571175012602924,0.171464987104668,-1.28876710531314,66
