"","pathway","pval","padj","HMDPval","NES","size"
"1","Mitochondrial central dogma",0.668659961946181,1,0.99999999935238,0.740121070018339,229
"2","mtDNA maintenance",0.821451647641611,1,0.999999999998614,0.723715796500514,31
"3","mtDNA replication",0.218589348139009,1,0.863158661885724,1.21424239647641,14
"4","mtDNA nucleoid",0.16015466015466,1,0.576222553880672,1.29524063266374,11
"5","mtDNA repair",0.743537964458804,1,0.9999999999714,0.773429482761779,9
"6","mtDNA modifications",0.0304136253041363,0.980737804139935,0.0403764088378296,-1.31325433215954,1
"7","mtDNA stability and decay",0.657946498819827,1,0.999999998971319,0.901729909511447,3
"8","mtRNA metabolism",0.179602460955987,1,0.688107733847234,1.20981592658593,76
"9","Transcription",0.108642972536349,1,0.285002769509933,1.38581061777184,9
"10","mtRNA granules",0.416701992369648,1,0.999930625677547,0.981303475612707,27
"11","Polycistronic mtRNA processing",0.995708154506438,1,0.999999999999997,-0.41465504689813,13
"12","mt-tRNA modifications",0.189274447949527,1,0.738942405230754,1.21538997887871,21
"13","mt-rRNA modifications",0.305555555555556,1,0.991580976565642,1.1063652643866,18
"14","mt-mRNA modifications",0.621852152721365,1,0.999999994969539,-0.902877102614622,4
"15","mtRNA stability and decay",0.0603679966921646,0.980737804139935,0.104763815240667,1.5120968878032,17
"16","Translation",0.985688264376789,1,0.999999999999995,0.572863597060293,155
"17","Mitochondrial ribosome",0.910419161676647,1,0.999999999999943,0.657197065599919,83
"18","Mitochondrial ribosome assembly",0.719112988384372,1,0.999999999922621,0.789918751470034,24
"19","Translation factors",0.94352804191733,1,0.999999999999981,-0.581589153435252,16
"20","mt-tRNA synthetases",0.828022789618063,1,0.999999999998916,0.714184166790325,22
"21","fMet processing",0.39995933306222,1,0.999850042478528,-1.10117669904976,3
"22","Protein import, sorting and homeostasis",0.989224137931034,1,0.999999999999996,0.562504560020707,86
"23","Protein import and sorting",0.996168582375479,1,0.999999999999997,0.525696319075656,48
"24","TOM",0.466074313408724,1,0.999993137860295,1.00269988853691,9
"25","SAM",0.851362342415616,1,0.99999999999954,-0.662465783786038,3
"26","MIA40",0.419354838709677,1,0.999938654812834,1.07672383099398,3
"27","TIM22 carrier pathway",0.867427222659323,1,0.999999999999742,0.66358022254797,3
"28","TIM23 presequence pathway",0.429882306004389,1,0.999962419145931,1.04983464078771,6
"29","Import motor",0.896572459410704,1,0.999999999999908,-0.609298256604753,6
"30","OXA",0.402473641524736,1,0.999866345875346,-1.07013823391157,1
"31","Preprotein cleavage",0.539241009338367,1,0.999999780700339,-0.935087437543705,8
"32","Protein homeostasis",0.990236148955495,1,0.999999999999996,0.544809903970977,52
"33","Proteases",0.560493302147565,1,0.999999918276214,0.885779979808283,28
"34","Chaperones",0.874733785091965,1,0.999999999999801,-0.654389163104499,17
"35","OXPHOS",0.999999,1,0.999999999999997,0.425291157637023,154
"36","OXPHOS subunits",0.999999,1,0.999999999999997,-0.371861512334144,88
"37","OXPHOS assembly factors",0.979748603351955,1,0.999999999999994,0.587697588027457,67
"38","Complex I",0.964638346727899,1,0.999999999999991,0.606046869349674,57
"39","CI subunits",0.755448997384481,1,0.999999999982256,0.761333324673684,36
"40","CI assembly factors",0.897084048027444,1,0.999999999999909,-0.636030736386396,21
"41","Complex II",0.969410344133628,1,0.999999999999992,0.519559685773742,8
"42","CII subunits",0.895410235580829,1,0.999999999999904,-0.607163821291294,4
