"","pathway","pval","padj","HMDPval","NES","size"
"1","Mitochondrial central dogma",0.383967789165447,0.994902990483206,0.999690224060708,0.97253829782928,229
"2","mtDNA maintenance",0.248037676609105,0.994902990483206,0.938987687242307,1.13276699178197,31
"3","mtDNA replication",0.138455382152861,0.994902990483206,0.446662052017221,1.32789147873136,14
"4","mtDNA nucleoid",0.795245705153815,1,0.999999999996259,0.734347371872647,11
"5","mtDNA repair",0.248111332007952,0.994902990483206,0.939122435800829,-1.20816154878778,9
"6","mtDNA modifications",0.106121627064035,0.913950227830354,0.272918998385909,-1.25978437765931,1
"7","mtDNA stability and decay",0.209706056421385,0.994902990483206,0.83072334859035,-1.2332354866337,3
"8","mtRNA metabolism",0.363318437925005,0.994902990483206,0.999225340322867,0.964498310406053,76
"9","Transcription",0.495374094931617,0.994902990483206,0.999998279236092,0.970984463392078,9
"10","mtRNA granules",0.590031520882585,0.994902990483206,0.99999997891684,0.869428026713998,27
"11","Polycistronic mtRNA processing",0.883646541383447,1,0.999999999999855,0.658592929222978,13
"12","mt-tRNA modifications",0.274633953304313,0.994902990483206,0.974070204913225,1.12556490004446,21
"13","mt-rRNA modifications",0.383697813121272,0.994902990483206,0.999686439959141,1.0326087624939,18
"14","mt-mRNA modifications",0.587360594795539,0.994902990483206,0.99999997619091,0.931314879901386,4
"15","mtRNA stability and decay",0.492439315559093,0.994902990483206,0.999998023639946,0.950920263995276,17
"16","Translation",0.624431818181818,0.994902990483206,0.999999995515282,0.805104049421592,155
"17","Mitochondrial ribosome",0.978692594124948,1,0.999999999999994,-0.615886149083401,83
"18","Mitochondrial ribosome assembly",0.42606415170466,0.994902990483206,0.999955095027062,-0.987605702985344,24
"19","Translation factors",0.538075145670082,0.994902990483206,0.99999976843931,-0.919304920986998,16
"20","mt-tRNA synthetases",0.0589162561576355,0.656396903589022,0.10092521019058,1.57412212394924,22
"21","fMet processing",0.95955809824423,1,0.999999999999989,-0.524685427244577,3
"22","Protein import, sorting and homeostasis",0.158955653676329,0.994902990483206,0.56906925591235,1.30888193813324,86
"23","Protein import and sorting",0.681074530397899,0.994902990483206,0.999999999619269,-0.817089885874563,48
"24","TOM",0.547316103379722,0.994902990483206,0.999999849446995,-0.9316418933706,9
"25","SAM",0.981755524021893,1,0.999999999999995,0.462901846956035,3
"26","MIA40",0.46557506411521,0.994902990483206,0.999992974293341,-1.04436197900568,3
"27","TIM22 carrier pathway",0.50029591635431,0.994902990483206,0.999998635723849,-1.02002961192005,3
"28","TIM23 presequence pathway",0.778889542868354,1,0.999999999992957,-0.747227849091367,6
"29","Import motor",0.277064220183486,0.994902990483206,0.976150843062154,1.1930342350386,6
"30","OXA",0.975030205396697,1,0.999999999999993,-0.681366826371951,1
"31","Preprotein cleavage",0.165320197044335,0.994902990483206,0.606814108058062,-1.31107603848461,8
"32","Protein homeostasis",0.110410094637224,0.913950227830354,0.293641527485408,1.47377750652352,52
"33","Proteases",0.0616748768472906,0.656396903589022,0.108289728506541,1.62633997638146,28
"34","Chaperones",0.620779742765273,0.994902990483206,0.999999994723241,-0.861604298316681,17
"35","OXPHOS",0.534165432621113,0.994902990483206,0.999999722046497,-0.886511945337348,153
"36","OXPHOS subunits",0.714108141702921,1,0.999999999904859,-0.799768242335392,87
"37","OXPHOS assembly factors",0.401936547177585,0.994902990483206,0.999863016147512,-0.969848067959619,67
"38","Complex I",0.708546833367493,1,0.999999999880172,-0.80145319549656,57
"39","CI subunits",0.807889870556811,1,0.999999999997691,-0.742876958862253,36
"40","CI assembly factors",0.433306386418755,0.994902990483206,0.999967974565372,-0.988773315389189,21
"41","Complex II",0.374778325123153,0.994902990483206,0.999532738188727,-1.08269474017622,8
"42","CII subunits",0.550968992248062,0.994902990483206,0.999999872949573,-0.976328081905651,4
"43","CII assembly factors",0.326550387596899,0.994902990483206,0.9963305279866,-1.14968292894988,4
"44","Complex III",0.960486928756735,1,0.999999999999989,0.566808997378586,15
"45","CIII subunits",0.914722445695897,1,0.999999999999951,0.615699803198724,9
"46","CIII assembly factors",0.861977573904179,1,0.999999999999687,0.653466677637423,6
"47","Complex IV",0.672532362459547,0.994902990483206,0.999999999451588,-0.823109825508121,46
"48","CIV subunits",0.980506430868167,1,0.999999999999994,-0.529668067285769,17
"49","CIV assembly factors",0.441421319796954,0.994902990483206,0.999978100485712,-0.97163095538536,29
"50","Complex V",0.169193450576107,0.994902990483206,0.629423524470299,-1.25841492768638,23
"51","CV subunits",0.219629927594529,0.994902990483206,0.866654019094403,-1.20797894695855,18
"52","CV assembly factors",0.208267405063291,0.994902990483206,0.825032784723063,-1.25525620980126,5
"53","Respirasome assembly",0.933527131782946,1,0.999999999999974,-0.561415777885359,4
"54","Cytochrome C",0.765419615773509,1,0.999999999988053,0.806954064530141,2
"55","Metabolism",0.0144927536231884,0.410504031088684,0.0166817980323683,-1.96434188538387,452
