"","pathway","pval","padj","HMDPval","NES","size"
"1","Mitochondrial central dogma",0.201634877384196,0.78339693661568,0.797241107873141,-1.1799252597024,229
"2","mtDNA maintenance",0.411636363636364,0.78339693661568,0.999912312645575,-1.00107008653811,31
"3","mtDNA replication",0.553720508166969,0.842348312279975,0.999999888177297,-0.913182644566275,14
"4","mtDNA nucleoid",0.313463324048282,0.78339693661568,0.993807073210434,-1.12996671359821,11
"5","mtDNA repair",0.157573515812835,0.78339693661568,0.560805732823438,-1.3170117518958,9
"6","mtDNA modifications",0.881294964028777,0.972688515853983,0.999999999999842,-0.744692098314887,1
"7","mtDNA stability and decay",0.400503778337531,0.78339693661568,0.999853730491012,-1.0877988754784,3
"8","mtRNA metabolism",0.436721991701245,0.78339693661568,0.999972704723846,-0.948311697224229,76
"9","Transcription",0.266691326058813,0.78339693661568,0.966127491626492,-1.19283700846398,9
"10","mtRNA granules",0.993803938924541,0.998916576381365,0.999999999999996,0.510147221946596,27
"11","Polycistronic mtRNA processing",0.64493682475737,0.904511649972938,0.999999998186181,-0.8504302012324,13
"12","mt-tRNA modifications",0.505416758788415,0.827550517137075,0.999998928268506,0.9293877231668,21
"13","mt-rRNA modifications",0.783902171929184,0.942462002878304,0.999999999994205,-0.758248422401294,18
"14","mt-mRNA modifications",0.762269621039553,0.942462002878304,0.999999999986468,0.750335130474872,4
"15","mtRNA stability and decay",0.284745141180785,0.78339693661568,0.981793177732481,-1.1338219309715,17
"16","Translation",0.127998629198081,0.78339693661568,0.386575653065204,-1.34661951728322,155
"17","Mitochondrial ribosome",0.0632363132363132,0.78339693661568,0.112591105825368,-1.66141379829984,83
"18","Mitochondrial ribosome assembly",0.726244756520153,0.921952969623895,0.999999999942267,-0.792179092358937,24
"19","Translation factors",0.553257686676427,0.842348312279975,0.999999885751217,-0.91890572533276,16
"20","mt-tRNA synthetases",0.741207697412077,0.928066780793273,0.999999999968581,0.776111383473083,22
"21","fMet processing",0.192522206155753,0.78339693661568,0.755037307917736,1.26246859383797,3
"22","Protein import, sorting and homeostasis",0.339211618257261,0.78339693661568,0.997824116860384,-1.01028795366422,86
"23","Protein import and sorting",0.62737030411449,0.898828608779414,0.999999996064174,-0.850088160859138,48
"24","TOM",0.784330794341676,0.942462002878304,0.9999999999943,0.73964531167872,9
"25","SAM",0.919201705095912,0.978293243280649,0.999999999999958,-0.600409224495301,3
"26","MIA40",0.777174966091843,0.942462002878304,0.99999999999247,-0.807600359534326,3
"27","TIM22 carrier pathway",0.652964263581905,0.904511649972938,0.999999998722629,0.896700207548395,3
"28","TIM23 presequence pathway",0.99848398711389,0.998916576381365,0.999999999999997,-0.399359121285192,6
"29","Import motor",0.581390941823006,0.850731166734925,0.999999968734289,-0.925928956636327,6
"30","OXA",0.0179856115107914,0.78339693661568,0.0213653769916405,-1.32306050187746,1
"31","Preprotein cleavage",0.422869871913867,0.78339693661568,0.999947896733776,-1.05538140871274,8
"32","Protein homeostasis",0.217615658362989,0.78339693661568,0.859830467077259,-1.15361188449176,52
"33","Proteases",0.283415615286158,0.78339693661568,0.980910837743673,-1.11366140491495,28
"34","Chaperones",0.423725705903924,0.78339693661568,0.999949930162849,-1.0094868414256,17
"35","OXPHOS",0.107112253641817,0.78339693661568,0.277632396238591,-1.44661946589171,154
"36","OXPHOS subunits",0.0785800448044115,0.78339693661568,0.160292310923989,-1.52214797828068,88
"37","OXPHOS assembly factors",0.119620586685403,0.78339693661568,0.340823458923756,-1.30278827027633,67
"38","Complex I",0.10432793807178,0.78339693661568,0.264498702046652,-1.3491240414874,57
"39","CI subunits",0.0756835053413,0.78339693661568,0.150502752034572,-1.45568624945186,36
"40","CI assembly factors",0.541157145464501,0.842348312279975,0.999999799446909,-0.916957857947908,21
"41","Complex II",0.825134583255987,0.945678067780695,0.999999999998792,-0.705203329424531,8
"42","CII subunits",0.70481345447516,0.921952969623895,0.999999999860011,-0.845290908973665,4
"43","CII assembly factors",0.831435079726651,0.945678067780695,0.999999999999045,0.674931108003929,4
