"","pathway","pval","padj","HMDPval","NES","size"
"1","Mitochondrial central dogma",0.989824236817761,1,0.999999999999996,0.592776756036366,229
"2","mtDNA maintenance",0.835457875457875,1,0.999999999999177,-0.691028228905306,31
"3","mtDNA replication",0.881756756756757,1,0.999999999999845,0.646116063266162,14
"4","mtDNA nucleoid",0.967798782441525,1,0.999999999999991,-0.524737506595734,11
"5","mtDNA repair",0.722023422251139,1,0.999999999931354,-0.801623340273819,9
"6","mtDNA modifications",0.512190207535765,1,0.999999220890187,-0.98840528466587,1
"7","mtDNA stability and decay",0.476415094339623,1,0.999995788314327,1.04568154109382,3
"8","mtRNA metabolism",0.829684601113173,1,0.99999999999898,0.683179173248173,76
"9","Transcription",0.629735339906591,1,0.999999996456049,0.842065193071605,9
"10","mtRNA granules",0.416615003099814,1,0.999930345556217,0.961247744323515,27
"11","Polycistronic mtRNA processing",0.963651498335183,1,0.99999999999999,0.546617230300899,13
"12","mt-tRNA modifications",0.905301314000906,1,0.999999999999932,-0.629073447455073,21
"13","mt-rRNA modifications",0.714533371857845,1,0.999999999906518,0.765502233191611,18
"14","mt-mRNA modifications",0.256451987909788,1,0.952883330617799,1.23355262992273,4
"15","mtRNA stability and decay",0.98298355076574,1,0.999999999999995,0.505187447833368,17
"16","Translation",0.756673960612691,1,0.999999999983101,0.730846210599569,155
"17","Mitochondrial ribosome",0.403024574669187,1,0.99986967886626,0.945778046422549,83
"18","Mitochondrial ribosome assembly",0.280279975654291,1,0.978677763762819,1.10866189081935,24
"19","Translation factors",0.789433266779297,1,0.999999999995322,-0.731332443788229,16
"20","mt-tRNA synthetases",0.998791175581747,1,0.999999999999997,0.410440159041698,22
"21","fMet processing",0.915768194070081,1,0.999999999999952,0.583551210638111,3
"22","Protein import, sorting and homeostasis",0.998638900231387,1,0.999999999999997,-0.479309375967578,85
"23","Protein import and sorting",0.993887704335466,1,0.999999999999996,-0.505014774626653,47
"24","TOM",0.220396877033182,1,0.869189690072399,-1.22109241291401,9
"25","SAM",0.420485175202156,1,0.999941790679621,1.09377693457362,3
"26","MIA40",0.201707097933513,1,0.797557324024677,1.27489708436387,3
"27","TIM22 carrier pathway",0.231805929919137,1,0.902928454741491,1.24540000555234,3
"28","TIM23 presequence pathway",0.497017892644135,1,0.999998407636044,0.97254664410796,6
"29","Import motor",0.336729622266402,1,0.997586552809207,1.14188584379614,6
"30","OXA",0.504533548257103,1,0.999998882731728,-0.994791757867683,1
"31","Preprotein cleavage",0.852131147540984,1,0.999999999999553,-0.68133150574186,8
"32","Protein homeostasis",0.999007233016593,1,0.999999999999997,-0.454663113918972,51
"33","Proteases",0.923167674384309,1,0.999999999999963,-0.613358459826633,28
"34","Chaperones",0.997389033942559,1,0.999999999999997,-0.412100691877397,16
"35","OXPHOS",0.884306095979248,1,0.999999999999858,-0.666995797321713,153
"36","OXPHOS subunits",0.703663352853057,1,0.999999999853127,-0.770582415204149,87
"37","OXPHOS assembly factors",0.971887550200803,1,0.999999999999993,-0.575862362069203,67
"38","Complex I",0.802727784026997,1,0.99999999999719,-0.715613460822652,57
"39","CI subunits",0.977088167053364,1,0.999999999999994,-0.536167404119551,36
"40","CI assembly factors",0.545990031717263,1,0.999999839868323,-0.906937369744051,21
"41","Complex II",0.760655737704918,1,0.999999999985574,-0.769942750742187,8
"42","CII subunits",0.517628486230486,1,0.999999396658787,-0.999537342890724,4
"43","CII assembly factors",0.87230310471847,1,0.999999999999783,-0.665572219596431,4
"44","Complex III",0.991011235955056,1,0.999999999999996,0.468503735517737,15
"45","CIII subunits",0.958484691229891,1,0.999999999999988,0.542788094009276,9
"46","CIII assembly factors",0.77037773359841,1,0.999999999990173,0.724696928202631,6
"47","Complex IV",0.999999,1,0.999999999999997,-0.368692812252396,46
"48","CIV subunits",0.998919085855466,1,0.999999999999997,-0.402204456608888,17
"49","CIV assembly factors",0.990254636906633,1,0.999999999999996,0.496733619505699,29
"50","Complex V",0.184837652666071,1,0.716134161663767,-1.24319379032216,23
"51","CV subunits",0.245222443051521,1,0.933653400259048,-1.17355633572241,18
"52","CV assembly factors",0.337084398976982,1,0.99762195602963,-1.12816370268633,5
"53","Respirasome assembly",0.86598842308367,1,0.999999999999729,-0.675137389916595,4
"54","Cytochrome C",0.232912822443984,1,0.905815612315354,-1.18788497881938,2
"55","Metabolism",0.887339055793991,1,0.999999999999873,0.75557714551609,442
"56","Carbohydrate metabolism",0.664868752247393,1,0.999999999237503,0.765857610377817,67
"57","Gluconeogenesis",0.788639365918098,1,0.999999999995176,-0.740832690658916,7
"58","Malate-aspartate shuttle",0.611575777852124,1,0.99999999203536,-0.906429467871609,6
"59","Glycerol phosphate shuttle",0.463584044453265,1,0.999992282389621,1.02383317293942,1
"60","Pyruvate metabolism",0.348536036036036,1,0.998532745196515,1.06203475358837,14
"61","TCA cycle",0.961362944934591,1,0.99999999999999,-0.557153664639317,20
"62","TCA-associated",0.7158487027196,1,0.999999999911466,-0.794366034415217,13
"63","Itaconate metabolism",0.274111675126904,1,0.973602885389919,1.21855165768651,5
"64","Ketone metabolism",0.334262544348708,1,0.997326196686154,1.12813894273801,7
"65","Propanoate metabolism",0.981055955095597,1,0.999999999999994,-0.474469741815293,4
"66","Lipid metabolism",0.317737998372661,1,0.994769714169141,1.06518351193391,120
"67","Fatty acid oxidation",0.112951308380258,1,0.306304341267467,1.50231008948366,43
"68","Type II fatty acid synthesis",0.731803278688525,1,0.999999999953991,-0.79313279659919,8
"69","Lipoate insertion",0.85910253429435,1,0.999999999999652,0.637481955442723,4
"70","Cardiolipin synthesis",0.780123873873874,1,0.999999999993288,0.724275653870339,14
"71","Cholesterol, bile acid, steroid synthesis",0.388391646324925,1,0.999746246455209,1.03220097426446,12
"72","Cholesterol-associated",0.00602523065336095,0.897759367350781,0.00641304493182447,-1.41786073453926,2
"73","Phospholipid metabolism",0.284375944394077,1,0.981551877908844,1.11230350476533,22
"74","Eicosanoid metabolism",0.0307726864330638,1,0.0409841904031125,1.48961483324533,3
"75","Amino acid metabolism",0.872253864930838,1,0.999999999999783,-0.665996142955479,89
"76","Branched-chain amino acid metabolism",0.153609831029186,1,0.537037452486593,1.32905949586776,25
"77","Branched-chain amino acid dehydrogenase complex",0.900347912524851,1,0.999999999999919,0.597354440088025,6
"78","Lysine metabolism",0.279862503580636,1,0.978363661863438,1.13084678418275,16
"79","Serine metabolism",0.208525149190111,1,0.826061218407885,-1.23630340086309,5
"80","Glycine metabolism",0.987078651685393,1,0.999999999999995,0.48107188124704,15
"81","Glycine cleavage system",0.886511138396773,1,0.999999999999869,-0.646149635994124,4
"82","Glutamate metabolism",0.175198150594452,1,0.663705086550107,-1.28175704796035,7
"83","Proline metabolism",0.152392104382737,1,0.529724772764779,-1.30670766016496,6
"84","Glyoxylate metabolism",0.879180327868852,1,0.99999999999983,-0.648760207487331,8
"85","GABA metabolism",0.758946322067594,1,0.999999999984561,0.738032815311275,6
"86","Catechol metabolism",0.294249775381851,1,0.987109772636139,1.1949404752055,3
"87","Kynurenine metabolism",0.258760107816712,1,0.956197290896844,1.22453328680142,3
"88","Urea cycle",0.436591809775429,1,0.999972537836597,-1.04213400358637,7
"89","Nucleotide metabolism",0.489053444945267,1,0.999997681132309,0.892065844650193,36
"90","Nucleotide import",0.923712021136063,1,0.999999999999964,-0.587251329152911,7
"91","Nucleotide synthesis and processing",0.274193548387097,1,0.973676625784027,1.11704629819815,24
"92","Creatine metabolism",0.451531531531532,1,0.999986381794773,-1.04011948847213,3
"93","Metals and cofactors",0.979343863912515,1,0.999999999999994,0.580858091499404,114
"94","Carnitine synthesis and transport",0.531302876480541,1,0.999999682233122,0.949291690616102,5
"95","Carnitine shuttle",0.531302876480541,1,0.999999682233122,0.949291690616102,5
"96","Coenzyme A metabolism",0.396422528402224,1,0.999823766067093,1.08296814519921,5
"97","Coenzyme Q metabolism",0.323851203501094,1,0.995906272584661,-1.1072255622081,13
"98","Copper metabolism",0.778566710700132,1,0.999999999992868,-0.750374464546605,7
"99","Iron homeostasis",0.338990932341316,1,0.997803927931206,1.15511280708427,4
"100","Heme synthesis and processing",0.91952081093534,1,0.999999999999958,-0.607215134370476,16
"101","Fe-S cluster biosynthesis",0.5580900243309,1,0.999999908668216,0.861538183453214,23
"102","Molybdenum cofactor synthesis and proteins",0.704518329070759,1,0.999999999858277,-0.837869850941611,5
"103","NAD biosynthesis and metabolism",0.389012208657048,1,0.999753268147074,1.03057311105559,13
"104","Tetrahydobiopterin synthesis",0.937657657657658,1,0.999999999999977,-0.5964038724289,3
"105","Fe-S-containing proteins",0.996222851746931,1,0.999999999999997,0.445933699948517,31
"106","Heme-containing proteins",0.282459016393443,1,0.980252676045852,-1.16883710078609,8
"107","Vitamin metabolism",0.264268517207194,1,0.963321493456026,-1.11632100414575,48
"108","Choline and betaine metabolism",0.617334009123163,1,0.999999993845775,0.85804276391497,7
"109","Biotin utilizing proteins",0.165409577267146,1,0.607339459157642,-1.27144957886456,4
"110","Vitamin A metabolism",0.566744730679157,1,0.999999938758705,-0.940343159934757,6
"111","Vitamin B1 metabolism",0.465965469339155,1,0.999993102527047,1.02241795276488,1
"112","Vitamin B2 metabolism",0.454774774774775,1,0.999988310061389,-1.03795963929692,3
"113","Vitamin B6 metabolism",0.353655936900448,1,0.998821764653731,1.13492219838602,2
"114","Vitamin B12 metabolism",0.635433620088352,1,0.999999997245365,0.852786983703166,4
"115","Vitamin C metabolism",0.615326680474487,1,0.999999993267683,-0.929895130048333,2
"116","Vitamin D metabolism",0.147207207207207,1,0.498617977772541,-1.27897409644607,3
"117","Folate and 1-C metabolism",0.13426974777224,1,0.422280654134247,-1.33751270292484,21
"118","Detoxification",0.263996615428007,1,0.962994539652379,-1.11178090164764,53
"119","Xenobiotic metabolism",0.0567659700607678,1,0.095388084085354,-1.70643886178164,25
"120","ROS and glutathione metabolism",0.0905145691258524,1,0.20470338388684,1.56118668433823,27
"121","Amidoxime reducing complex",0.087879319417646,1,0.194323036331867,-1.3612369232786,4
"122","Selenoproteins",0.628233019095963,1,0.999999996211983,0.854874396539456,5
"123","Electron carriers",0.536434108527132,1,0.999999750000633,-0.926038638713032,14
"124","Cytochromes",0.316936936936937,1,0.994600656442718,-1.13539823940003,3
"125","Q-linked reactions, other",0.938297872340425,1,0.999999999999978,0.567364927830019,11
"126","Sulfur metabolism",0.253989361702128,1,0.94911937327034,1.18375475296446,11
"127","Small molecule transport",0.72084273890143,1,0.99999999992794,0.737606751069182,79
"128","SLC25A family",0.366812227074236,1,0.999335395075967,0.986179929536462,46
"129","ABC transporters",0.624590163934426,1,0.999999995546753,-0.881224824113569,8
"130","Sideroflexins",0.611082693947144,1,0.99999999185715,-0.919543559124345,5
"131","Calcium uniporter",0.763131482101037,1,0.999999999986922,-0.766914456197498,6
"132","Signaling",0.915616045845272,1,0.999999999999952,-0.631307340892854,44
"133","Calcium homeostasis",0.490363065889736,1,0.999997820149833,-0.946473685379935,22
"134","Calcium cycle",0.53562134027326,1,0.999999740327314,-0.948312189138381,9
"135","Mitochondrial permeability transition pore",0.288150042625746,1,0.983889252555678,-1.16600438505318,5
"136","EF hand proteins",0.652034604293496,1,0.999999998669839,-0.849704714282015,11
"137","Immune response",0.526574285213121,1,0.999999603479211,-0.991695975148125,4
"138","cAMP-PKA signaling",0.277087475149105,1,0.976170023283004,1.20481191399797,6
"139","Mitochondrial dynamics and surveillance",0.914737654320988,1,0.999999999999951,0.643119413655899,95
"140","Fusion",0.0993819128171763,1,0.242053080104266,-1.39323655652657,9
"141","Fission",0.203197764669357,1,0.804017999871377,-1.23227792312169,15
"142","Organelle contact sites",0.822288215067209,1,0.999999999998657,-0.706427326587153,13
"143","Intramitochondrial membrane interactions",0.481035366478729,1,0.999996613899625,0.966651182792712,8
"144","Trafficking",0.946819085487077,1,0.999999999999983,0.530396927208505,6
"145","Mitophagy",0.0943396226415094,1,0.220356702155662,1.48993743544551,13
"146","Autophagy",0.111741349971639,1,0.300240248583834,1.45730608228899,17
"147","Apoptosis",0.828809106830123,1,0.999999999998947,-0.694164020679001,32
"148","Cristae formation",0.652742183495643,1,0.999999998710215,0.823978872159798,8
"149","MICOS complex",0.603142422706538,1,0.999999988359677,0.870712517617017,7
