"","pathway","pval","padj","HMDPval","NES","size"
"1","Mitochondrial central dogma_Mitochondrial<a0>central<a0>dogma",0.474569319114028,0.726058278974046,0.999995404764127,-0.99198220645607,39
"2","mtDNA maintenance_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance",0.362035973976272,0.665015330242112,0.999180689001211,-1.10939858393216,2
"3","mtDNA replication_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance > mtDNA<a0>replication",0.200078539171412,0.496028045029125,0.790355274609745,-1.19775068377427,1
"4","mtDNA nucleoid_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance > mtDNA<a0>nucleoid",0.457294325544865,0.726058278974046,0.99998961834493,-1.02505014359677,1
"5","mtDNA repair_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance > mtDNA<a0>repair",1,1,0.999999999999997,0,NA
"6","mtDNA modifications_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance > mtDNA<a0>modifications",1,1,0.999999999999997,0,NA
"7","mtDNA stability and decay_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance > mtDNA<a0>stability<a0>and<a0>decay",1,1,0.999999999999997,0,NA
"8","mtRNA metabolism_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism",0.963734452270343,0.990397649177686,0.99999999999999,-0.582450283048366,21
"9","Transcription_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > Transcription",0.904182210877675,0.984198260423169,0.999999999999929,-0.735069609423912,1
"10","mtRNA granules_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > mtRNA<a0>granules",0.891860465116279,0.984198260423169,0.999999999999891,0.626615096190525,5
"11","Polycistronic mtRNA processing_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > Polycistronic<a0>mtRNA<a0>processing",1,1,0.999999999999997,0,NA
"12","mt-tRNA modifications_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > mt-tRNA<a0>modifications",0.513392857142857,0.740735617556333,0.999999263740282,0.950868392570289,9
"13","mt-rRNA modifications_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > mt-rRNA<a0>modifications",0.656394199077126,0.830523867809058,0.999999998899627,-0.864510488688496,8
"14","mt-mRNA modifications_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > mt-mRNA<a0>modifications",0.796672828096118,0.920427830518816,0.999999999996458,-0.769335229637034,3
"15","mtRNA stability and decay_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > mtRNA<a0>stability<a0>and<a0>decay",0.996233859397417,0.996233859397417,0.999999999999997,-0.424154615746282,4
"16","Translation_Mitochondrial<a0>central<a0>dogma > Translation",0.722463659523453,0.884295823297672,0.999999999932585,-0.825037956653037,21
"17","Mitochondrial ribosome_Mitochondrial<a0>central<a0>dogma > Translation > Mitochondrial<a0>ribosome",0.178622668579627,0.458999015673506,0.682740119701864,-1.27069342769388,4
"18","Mitochondrial ribosome assembly_Mitochondrial<a0>central<a0>dogma > Translation > Mitochondrial<a0>ribosome<a0>assembly",0.463023382272974,0.726058278974046,0.999992075572121,0.99082640251652,11
"19","Translation factors_Mitochondrial<a0>central<a0>dogma > Translation > Translation<a0>factors",0.603327171903882,0.77199928447916,0.999999988456299,-0.942855976224861,3
"20","mt-tRNA synthetases_Mitochondrial<a0>central<a0>dogma > Translation > mt-tRNA<a0>synthetases",1,1,0.999999999999997,0,NA
"21","fMet processing_Mitochondrial<a0>central<a0>dogma > Translation > fMet<a0>processing",0.147849990182604,0.422239356979298,0.502467654642379,-1.23764887780995,1
"22","Protein import, sorting and homeostasis_Protein<a0>import,<a0>sorting<a0>and<a0>homeostasis",0.149025655404458,0.422239356979298,0.509515454255231,-1.26869694652368,33
"23","Protein import and sorting_Protein<a0>import,<a0>sorting<a0>and<a0>homeostasis > Protein<a0>import<a0>and<a0>sorting",0.279934062640492,0.564612770410483,0.978417790724575,-1.14901471042235,21
"24","TOM_Protein<a0>import,<a0>sorting<a0>and<a0>homeostasis > Protein<a0>import<a0>and<a0>sorting > TOM",1,1,0.999999999999997,0,NA
"25","SAM_Protein<a0>import,<a0>sorting<a0>and<a0>homeostasis > Protein<a0>import<a0>and<a0>sorting > SAM",0.586979913916786,0.761915331358472,0.999999975774315,-0.940759546647973,4
"26","MIA40_Protein<a0>import,<a0>sorting<a0>and<a0>homeostasis > Protein<a0>import<a0>and<a0>sorting > MIA40",0.427255599748796,0.726058278974046,0.999957520347524,1.08329757329758,2
"27","TIM22 carrier pathway_Protein<a0>import,<a0>sorting<a0>and<a0>homeostasis > Protein<a0>import<a0>and<a0>sorting > TIM22<a0>carrier<a0>pathway",0.530042097206276,0.742058936088787,0.999999662920533,-0.995907668783967,2
"28","TIM23 presequence pathway_Protein<a0>import,<a0>sorting<a0>and<a0>homeostasis > Protein<a0>import<a0>and<a0>sorting > TIM23<a0>presequence<a0>pathway",0.579422737090124,0.761915331358472,0.999999965788729,-0.944563873207795,1
"29","Import motor_Protein<a0>import,<a0>sorting<a0>and<a0>homeostasis > Protein<a0>import<a0>and<a0>sorting > Import<a0>motor",0.146574818216609,0.422239356979298,0.494833532788089,-1.26644412660433,2
"30","OXA_Protein<a0>import,<a0>sorting<a0>and<a0>homeostasis > Protein<a0>import<a0>and<a0>sorting > OXA",0.525244299674267,0.742058936088787,0.999999577975255,0.987915395871071,1
"31","Preprotein cleavage_Protein<a0>import,<a0>sorting<a0>and<a0>homeostasis > Protein<a0>import<a0>and<a0>sorting > Preprotein<a0>cleavage",0.663023255813953,0.830523867809058,0.99999999917427,0.832307764120288,5
"32","Protein homeostasis_Protein<a0>import,<a0>sorting<a0>and<a0>homeostasis > Protein<a0>homeostasis",0.112815884476534,0.353291848755463,0.305622497769084,-1.34322641879462,20
"33","Proteases_Protein<a0>import,<a0>sorting<a0>and<a0>homeostasis > Protein<a0>homeostasis > Proteases",0.969809493057798,0.990397649177686,0.999999999999992,-0.533133530174691,9
"34","Chaperones_Protein<a0>import,<a0>sorting<a0>and<a0>homeostasis > Protein<a0>homeostasis > Chaperones",0.0114627058443655,0.130193735555883,0.0128348042815185,-1.62811676437342,9
"35","OXPHOS_OXPHOS",0.000127032520325203,0.00538656527249683,0.00012725840562205,-2.11754856383272,66
"36","OXPHOS subunits_OXPHOS > OXPHOS<a0>subunits",0.000135795763172189,0.00538656527249683,0.000136052682791633,-2.0300395247093,41
"37","OXPHOS assembly factors_OXPHOS > OXPHOS<a0>assembly<a0>factors",0.000295028765304617,0.00702168461424989,0.000296175870787548,-1.87122016936145,25
"38","Complex I_OXPHOS > Complex<a0>I",0.00027027027027027,0.00702168461424989,0.000271239087842945,-1.89622981693745,43
"39","CI subunits_OXPHOS > Complex<a0>I > CI<a0>subunits",0.000422952206400677,0.00838855209361342,0.000425248233875722,-1.86931263065057,32
"40","CI assembly factors_OXPHOS > Complex<a0>I > CI<a0>assembly<a0>factors",0.0512333965844402,0.234491315136476,0.0819296789575268,-1.48482389858703,11
"41","Complex II_OXPHOS > Complex<a0>II",0.543628013777268,0.74358314528155,0.999999821257181,-0.986987447825266,2
"42","CII subunits_OXPHOS > Complex<a0>II > CII<a0>subunits",1,1,0.999999999999997,0,NA
"43","CII assembly factors_OXPHOS > Complex<a0>II > CII<a0>assembly<a0>factors",0.543628013777268,0.74358314528155,0.999999821257181,-0.986987447825266,2
"44","Complex III_OXPHOS > Complex<a0>III",0.233271719038817,0.534097513722958,0.906737565011392,-1.20857372219032,3
"45","CIII subunits_OXPHOS > Complex<a0>III > CIII<a0>subunits",0.0792192881745121,0.304099848153772,0.16250385849099,-1.32518065286523,2
"46","CIII assembly factors_OXPHOS > Complex<a0>III > CIII<a0>assembly<a0>factors",0.449244060475162,0.726058278974046,0.999984834594289,-1.03022426097892,1
"47","Complex IV_OXPHOS > Complex<a0>IV",0.00124320124320124,0.0211344211344211,0.00126151297761846,-1.78422554368213,14
"48","CIV subunits_OXPHOS > Complex<a0>IV > CIV<a0>subunits",0.0387583304103823,0.200532231253717,0.0554341947836922,-1.4473292025765,5
"49","CIV assembly factors_OXPHOS > Complex<a0>IV > CIV<a0>assembly<a0>factors",0.0121084920891185,0.130193735555883,0.0136382606197773,-1.62012426452108,9
"50","Complex V_OXPHOS > Complex<a0>V",0.111190817790531,0.353291848755463,0.297502016515071,-1.33764917049629,4
"51","CV subunits_OXPHOS > Complex<a0>V > CV<a0>subunits",0.274014542671259,0.564612770410483,0.973515167753132,-1.16838399377892,2
"52","CV assembly factors_OXPHOS > Complex<a0>V > CV<a0>assembly<a0>factors",0.10390355912744,0.353272101033295,0.2625281488395,-1.30092699460513,2
"53","Respirasome assembly_OXPHOS > Respirasome<a0>assembly",0.00235617514235225,0.0350481052424897,0.00241899575303499,-1.34262597047443,1
"54","Cytochrome C_OXPHOS > Cytochrome<a0>C",1,1,0.999999999999997,0,NA
"55","Metabolism_Metabolism",0.000126358352287086,0.00538656527249683,0.000126581929697628,-1.93457675851055,70
"56","Carbohydrate metabolism_Metabolism > Carbohydrate<a0>metabolism",0.0131287800560555,0.130193735555883,0.0149257148878804,-1.61151970374485,25
