"","pathway","pval","padj","HMDPval","NES","size"
"1","Mitochondrial central dogma_Mitochondrial<a0>central<a0>dogma",0.743089903986034,0.86941518766366,0.999999999970879,-0.821521390542689,39
"2","mtDNA maintenance_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance",0.532095595496741,0.778189808413984,0.999999693801343,-1.00115524268659,2
"3","mtDNA replication_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance > mtDNA<a0>replication",0.831818181818182,0.915418858761635,0.999999999999058,0.782168952380374,1
"4","mtDNA nucleoid_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance > mtDNA<a0>nucleoid",0.363213273978147,0.739994470173498,0.999221768997569,-1.09141173548627,1
"5","mtDNA repair_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance > mtDNA<a0>repair",1,1,0.999999999999997,0,NA
"6","mtDNA modifications_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance > mtDNA<a0>modifications",1,1,0.999999999999997,0,NA
"7","mtDNA stability and decay_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance > mtDNA<a0>stability<a0>and<a0>decay",1,1,0.999999999999997,0,NA
"8","mtRNA metabolism_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism",0.91507498026835,0.964538492715288,0.999999999999951,-0.660237987503976,21
"9","Transcription_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > Transcription",0.672924901185771,0.855784928681904,0.999999999460739,0.884348926384223,1
"10","mtRNA granules_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > mtRNA<a0>granules",0.306660899653979,0.739994470173498,0.991931180413323,1.17059495063864,5
"11","Polycistronic mtRNA processing_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > Polycistronic<a0>mtRNA<a0>processing",1,1,0.999999999999997,0,NA
"12","mt-tRNA modifications_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > mt-tRNA<a0>modifications",0.770592358920435,0.875333067899911,0.999999999990255,-0.760358172585166,9
