"","pathway","pval","padj","HMDPval","NES","size"
"1","Mitochondrial central dogma_Mitochondrial<a0>central<a0>dogma",0.705190592051906,0.914590624952238,0.999999999862196,0.86596609619142,39
"2","mtDNA maintenance_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance",0.879917610710608,0.94543670758704,0.999999999999835,0.674123321754944,2
"3","mtDNA replication_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance > mtDNA<a0>replication",0.10868269421816,0.458019925633675,0.285195428312281,1.25578113945157,1
"4","mtDNA nucleoid_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance > mtDNA<a0>nucleoid",0.250150935801972,0.686460707549598,0.94275867227524,-1.16799544004199,1
"5","mtDNA repair_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance > mtDNA<a0>repair",1,1,0.999999999999997,0,NA
"6","mtDNA modifications_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance > mtDNA<a0>modifications",1,1,0.999999999999997,0,NA
"7","mtDNA stability and decay_Mitochondrial<a0>central<a0>dogma > mtDNA<a0>maintenance > mtDNA<a0>stability<a0>and<a0>decay",1,1,0.999999999999997,0,NA
"8","mtRNA metabolism_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism",0.158765510658606,0.596415374363945,0.567933472450496,1.25669931906085,21
"9","Transcription_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > Transcription",0.79892708126366,0.914590624952238,0.999999999996751,0.804499146214128,1
"10","mtRNA granules_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > mtRNA<a0>granules",0.440850277264325,0.82571956693953,0.999977505983207,1.04812863066683,5
"11","Polycistronic mtRNA processing_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > Polycistronic<a0>mtRNA<a0>processing",1,1,0.999999999999997,0,NA
"12","mt-tRNA modifications_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > mt-tRNA<a0>modifications",0.241151611199155,0.686460707549598,0.925284454208711,1.22091289543624,9
"13","mt-rRNA modifications_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > mt-rRNA<a0>modifications",0.687132258889742,0.914590624952238,0.999999999705624,0.824157043943541,8
"14","mt-mRNA modifications_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > mt-mRNA<a0>modifications",0.508161512027491,0.844550118580901,0.999999058230642,1.02064593833542,3
"15","mtRNA stability and decay_Mitochondrial<a0>central<a0>dogma > mtRNA<a0>metabolism > mtRNA<a0>stability<a0>and<a0>decay",0.409282700421941,0.818565400843882,0.999902257773386,1.09658260690775,4
"16","Translation_Mitochondrial<a0>central<a0>dogma > Translation",0.979297273655052,0.98417894162575,0.999999999999994,-0.556295883789803,21
"17","Mitochondrial ribosome_Mitochondrial<a0>central<a0>dogma > Translation > Mitochondrial<a0>ribosome",0.487543189670849,0.832306775283131,0.999997509757481,-1.0340596012217,4
"18","Mitochondrial ribosome assembly_Mitochondrial<a0>central<a0>dogma > Translation > Mitochondrial<a0>ribosome<a0>assembly",0.668973152504844,0.914590624952238,0.999999999361044,0.840455968929305,11
"19","Translation factors_Mitochondrial<a0>central<a0>dogma > Translation > Translation<a0>factors",0.886644219977553,0.94543670758704,0.999999999999869,-0.637830676518084,3
"20","mt-tRNA synthetases_Mitochondrial<a0>central<a0>dogma > Translation > mt-tRNA<a0>synthetases",1,1,0.999999999999997,0,NA
"21","fMet processing_Mitochondrial<a0>central<a0>dogma > Translation > fMet<a0>processing",0.778828738176696,0.914590624952238,0.999999999992941,-0.812793363579001,1
"22","Protein import, sorting and homeostasis_Protein<a0>import,<a0>sorting<a0>and<a0>homeostasis",0.173303732482309,0.61969213433068,0.653004971334406,-1.23370351662109,30
"23","Protein import and sorting_Protein<a0>import,<a0>sorting<a0>and<a0>homeostasis > Protein<a0>import<a0>and<a0>sorting",0.0754549489569463,0.356147359076786,0.149746303288398,-1.39328743826944,18
"24","TOM_Protein<a0>import,<a0>sorting<a0>and<a0>homeostasis > Protein<a0>import<a0>and<a0>sorting > TOM",1,1,0.999999999999997,0,NA
